epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,5279.66,0.79334,1.42183,0.56919,1.07661,0.96398,0.92477,0.97285,0.78562,0.96762,0.92623,0.9747,0.72877,0.74347,1.26376,0.42427,1.0469,0.005809,0.005809,0.005809
129,5335.07,0.78837,1.43793,0.56485,1.0762,0.96405,0.92649,0.97405,0.78665,0.97006,0.92785,0.97528,0.7273,0.7412,1.26047,0.4218,1.04257,0.005776,0.005776,0.005776
130,5390.49,0.7909,1.43392,0.5736,1.06854,0.96328,0.933,0.97346,0.78507,0.96623,0.93039,0.97415,0.72705,0.74344,1.26639,0.42485,1.04371,0.005743,0.005743,0.005743
131,5445.89,0.78001,1.42515,0.55628,1.0621,0.97022,0.92714,0.97427,0.7881,0.97182,0.92866,0.97361,0.72837,0.74517,1.261,0.41816,1.04587,0.00571,0.00571,0.00571
132,5501.27,0.79161,1.4255,0.56178,1.06922,0.96144,0.93744,0.97435,0.78976,0.96248,0.93846,0.9761,0.72938,0.74031,1.26009,0.41455,1.04316,0.005677,0.005677,0.005677
133,5556.88,0.7806,1.41722,0.5641,1.06619,0.96607,0.93242,0.97602,0.79032,0.96654,0.93293,0.97555,0.73107,0.7377,1.26008,0.41462,1.04149,0.005644,0.005644,0.005644
134,5612.02,0.77425,1.42037,0.55716,1.06541,0.9625,0.93089,0.97433,0.79107,0.96338,0.93191,0.97523,0.73215,0.74182,1.25471,0.41775,1.04512,0.005611,0.005611,0.005611
135,5667.52,0.76028,1.3851,0.54609,1.05903,0.96383,0.93425,0.97526,0.78863,0.96246,0.9379,0.97591,0.72945,0.73431,1.2594,0.4156,1.04122,0.005578,0.005578,0.005578
136,5723.2,0.77289,1.40282,0.54121,1.06069,0.96142,0.93801,0.97692,0.79469,0.9635,0.94004,0.97675,0.73367,0.72996,1.25551,0.41029,1.03982,0.005545,0.005545,0.005545
137,5778.78,0.78137,1.42691,0.55304,1.06504,0.96373,0.93547,0.97625,0.79541,0.96641,0.93598,0.97593,0.73482,0.72708,1.24781,0.41117,1.03681,0.005512,0.005512,0.005512
138,5833.9,0.78278,1.40534,0.55986,1.06275,0.97097,0.93485,0.97773,0.79633,0.96595,0.937,0.97713,0.73464,0.72495,1.24613,0.40991,1.03349,0.005479,0.005479,0.005479
139,5889.19,0.77248,1.40039,0.55198,1.06272,0.96897,0.93632,0.97845,0.79587,0.96951,0.93717,0.97833,0.73771,0.72753,1.23668,0.40932,1.03628,0.005446,0.005446,0.005446
140,5944.56,0.76318,1.39937,0.54126,1.0561,0.96537,0.93484,0.9773,0.79459,0.96589,0.93535,0.97767,0.73644,0.72627,1.23577,0.40767,1.03478,0.005413,0.005413,0.005413
141,5999.85,0.76871,1.41788,0.5516,1.05793,0.96659,0.94098,0.97706,0.794,0.96607,0.94047,0.9773,0.7363,0.72421,1.23919,0.40421,1.03522,0.00538,0.00538,0.00538
142,6055.78,0.75771,1.39797,0.53938,1.05301,0.96329,0.93547,0.97626,0.79761,0.96653,0.9375,0.97703,0.73677,0.7201,1.23778,0.40185,1.03206,0.005347,0.005347,0.005347
143,6111.15,0.76002,1.38004,0.53697,1.05723,0.96699,0.9378,0.978,0.79765,0.96647,0.93729,0.97725,0.73907,0.72222,1.24582,0.4022,1.03295,0.005314,0.005314,0.005314
144,6166.69,0.75796,1.38804,0.53993,1.05537,0.96327,0.94615,0.97912,0.80053,0.96408,0.94461,0.97732,0.73854,0.71814,1.24031,0.39941,1.02987,0.005281,0.005281,0.005281
145,6222.07,0.75773,1.38872,0.53633,1.05345,0.9616,0.94665,0.97886,0.80352,0.96281,0.94719,0.97743,0.74186,0.71558,1.23525,0.39355,1.02894,0.005248,0.005248,0.005248
146,6277.42,0.75178,1.38586,0.53814,1.04912,0.95661,0.94665,0.97906,0.80213,0.96564,0.94411,0.97828,0.7395,0.71496,1.23163,0.39441,1.02704,0.005215,0.005215,0.005215
147,6332.66,0.75702,1.38691,0.5449,1.05829,0.96247,0.9436,0.9799,0.80482,0.96247,0.9436,0.97807,0.74099,0.71353,1.2326,0.39218,1.0271,0.005182,0.005182,0.005182
148,6387.84,0.74028,1.36308,0.52878,1.0409,0.9587,0.93902,0.97954,0.80593,0.96129,0.94055,0.97946,0.74072,0.70863,1.22891,0.38982,1.0232,0.005149,0.005149,0.005149
149,6443.09,0.74787,1.36786,0.53021,1.04831,0.96508,0.94095,0.97953,0.80438,0.96665,0.94247,0.97807,0.74235,0.70454,1.2259,0.38925,1.02216,0.005116,0.005116,0.005116
150,6498.38,0.74259,1.35816,0.52945,1.04348,0.96562,0.94203,0.97841,0.80306,0.96719,0.94355,0.97825,0.74115,0.70835,1.22306,0.39209,1.0248,0.005083,0.005083,0.005083
151,6554.09,0.75236,1.37903,0.53137,1.055,0.96127,0.94587,0.97911,0.80319,0.9623,0.94689,0.97835,0.74012,0.70789,1.22314,0.39503,1.02471,0.00505,0.00505,0.00505
152,6609.32,0.75153,1.37655,0.53513,1.05194,0.96431,0.93852,0.97819,0.80285,0.96535,0.93953,0.97743,0.74186,0.70482,1.22035,0.39621,1.02474,0.005017,0.005017,0.005017
153,6664.59,0.75069,1.37709,0.53063,1.04823,0.96565,0.94274,0.9798,0.8058,0.96173,0.94484,0.97848,0.74354,0.70139,1.21449,0.39119,1.02207,0.004984,0.004984,0.004984
154,6719.97,0.74082,1.35882,0.5241,1.04363,0.9605,0.95129,0.97903,0.80883,0.95996,0.95021,0.97817,0.74431,0.69633,1.21081,0.38844,1.01725,0.004951,0.004951,0.004951
155,6775.6,0.74629,1.36258,0.52114,1.04732,0.96526,0.94563,0.97792,0.80919,0.96551,0.94563,0.97808,0.74626,0.694,1.20671,0.38881,1.01376,0.004918,0.004918,0.004918
156,6820.61,0.73704,1.35048,0.51915,1.0397,0.96626,0.94597,0.97855,0.81114,0.9673,0.94698,0.97892,0.74857,0.69123,1.2026,0.38821,1.01212,0.004885,0.004885,0.004885
157,6852.59,0.73718,1.35326,0.52382,1.04201,0.96978,0.94582,0.9781,0.81325,0.97082,0.94684,0.97932,0.74842,0.68499,1.19745,0.38337,1.00953,0.004852,0.004852,0.004852
158,6885.55,0.73411,1.35006,0.5151,1.04058,0.96497,0.95177,0.97861,0.8135,0.96497,0.95177,0.97925,0.75114,0.68264,1.19752,0.38206,1.00801,0.004819,0.004819,0.004819
159,6917.79,0.74267,1.35797,0.52526,1.04374,0.96348,0.95182,0.97871,0.81333,0.96327,0.95274,0.97898,0.7504,0.68338,1.19703,0.37961,1.00845,0.004786,0.004786,0.004786
160,6949.35,0.72969,1.32841,0.50672,1.03898,0.96255,0.95335,0.97842,0.81574,0.96359,0.95489,0.97885,0.75204,0.67973,1.19715,0.37605,1.00489,0.004753,0.004753,0.004753
161,6981.39,0.74442,1.35384,0.5207,1.04105,0.96832,0.94744,0.97848,0.81536,0.96211,0.95478,0.97889,0.75139,0.67687,1.19671,0.3778,1.0043,0.00472,0.00472,0.00472
162,7012.98,0.73588,1.34354,0.51447,1.04054,0.9646,0.95525,0.97983,0.81515,0.96508,0.95484,0.97921,0.75092,0.67653,1.19756,0.37568,1.00423,0.004687,0.004687,0.004687
163,7044.87,0.72966,1.34621,0.50775,1.03855,0.9698,0.9497,0.98012,0.81655,0.97084,0.95071,0.98005,0.74905,0.67699,1.19639,0.37275,1.00368,0.004654,0.004654,0.004654
164,7076.75,0.71936,1.33539,0.50822,1.03072,0.97482,0.94431,0.98079,0.81691,0.97708,0.94512,0.98028,0.75149,0.67628,1.19533,0.37371,1.00306,0.004621,0.004621,0.004621
165,7108.86,0.72544,1.34289,0.5059,1.03917,0.96844,0.95117,0.98154,0.81627,0.97028,0.95122,0.97939,0.75161,0.67143,1.19269,0.37212,1.0009,0.004588,0.004588,0.004588
166,7141.31,0.72499,1.33821,0.50913,1.03962,0.96654,0.9497,0.97944,0.81667,0.97368,0.94461,0.97901,0.75201,0.66848,1.19063,0.37133,0.99887,0.004555,0.004555,0.004555
167,7173.6,0.72745,1.34038,0.50977,1.03455,0.96759,0.94207,0.97871,0.81811,0.97621,0.93819,0.97861,0.75113,0.66657,1.19027,0.37125,0.99751,0.004522,0.004522,0.004522
168,7205.89,0.71432,1.31696,0.49899,1.02788,0.96516,0.94307,0.97911,0.81881,0.96708,0.94461,0.9784,0.75286,0.66504,1.18842,0.37241,0.99749,0.004489,0.004489,0.004489
169,7237.71,0.72348,1.33205,0.50331,1.03231,0.9677,0.94378,0.97921,0.81845,0.96959,0.94512,0.97772,0.75244,0.66489,1.18627,0.37318,0.99848,0.004456,0.004456,0.004456
170,7270.21,0.71257,1.31042,0.49463,1.03054,0.97317,0.9399,0.97828,0.81803,0.97475,0.94143,0.9779,0.75407,0.66144,1.18279,0.37207,0.99716,0.004423,0.004423,0.004423
171,7302.26,0.70942,1.30829,0.49808,1.03015,0.97349,0.94309,0.9786,0.81921,0.97401,0.9436,0.97828,0.75434,0.66098,1.18037,0.37145,0.99612,0.00439,0.00439,0.00439
172,7336.41,0.71731,1.32078,0.49663,1.02608,0.96926,0.94527,0.97802,0.81925,0.97761,0.94004,0.97786,0.75378,0.66068,1.17683,0.3713,0.99413,0.004357,0.004357,0.004357
173,7391.18,0.71835,1.32219,0.5033,1.03006,0.96758,0.94817,0.97818,0.81917,0.97877,0.9371,0.9781,0.75329,0.65886,1.17739,0.37006,0.99241,0.004324,0.004324,0.004324
174,7446.08,0.71276,1.31001,0.49787,1.02709,0.97586,0.94507,0.97873,0.81972,0.97586,0.94507,0.97896,0.75471,0.65766,1.17779,0.36897,0.99126,0.004291,0.004291,0.004291
175,7500.62,0.71309,1.31497,0.49389,1.03005,0.97075,0.94868,0.97844,0.8209,0.97203,0.94919,0.97858,0.75562,0.65589,1.17748,0.3688,0.98982,0.004258,0.004258,0.004258
176,7555.12,0.69919,1.29465,0.48657,1.01965,0.97435,0.94562,0.97822,0.82103,0.97487,0.94613,0.97822,0.75561,0.65594,1.17563,0.36899,0.99007,0.004225,0.004225,0.004225
177,7609.96,0.7065,1.30922,0.48523,1.02285,0.9734,0.94847,0.97794,0.82097,0.97492,0.94823,0.97757,0.75492,0.65635,1.17618,0.36901,0.98997,0.004192,0.004192,0.004192
178,7665,0.71085,1.29927,0.4933,1.02814,0.97191,0.94945,0.97785,0.82129,0.97243,0.94996,0.97774,0.75513,0.65594,1.17572,0.36773,0.98975,0.004159,0.004159,0.004159
179,7720.06,0.69679,1.29835,0.4857,1.02147,0.97217,0.94715,0.97824,0.82144,0.97269,0.94766,0.97785,0.75498,0.65559,1.17333,0.36452,0.98992,0.004126,0.004126,0.004126
180,7774.84,0.70458,1.31426,0.48737,1.02354,0.9701,0.94868,0.97809,0.82047,0.97082,0.94678,0.97795,0.75419,0.65455,1.17172,0.3642,0.98822,0.004093,0.004093,0.004093
181,7830.27,0.70088,1.30591,0.4872,1.02421,0.97238,0.94868,0.97844,0.82062,0.97264,0.94919,0.97839,0.75496,0.65429,1.16977,0.365,0.98843,0.00406,0.00406,0.00406
182,7885.14,0.70399,1.3011,0.48802,1.02226,0.97337,0.94718,0.97886,0.82316,0.97442,0.94846,0.97802,0.75579,0.65245,1.1665,0.36502,0.98733,0.004027,0.004027,0.004027
183,7940.42,0.70405,1.30321,0.48882,1.02443,0.97384,0.94573,0.97862,0.82311,0.97496,0.94614,0.97818,0.75716,0.65232,1.1657,0.36381,0.9874,0.003994,0.003994,0.003994
184,7994.98,0.68613,1.28063,0.479,1.0197,0.97479,0.94293,0.97886,0.82312,0.97584,0.94395,0.97863,0.75845,0.65215,1.16405,0.36336,0.98722,0.003961,0.003961,0.003961
185,8049.64,0.69585,1.30086,0.48273,1.02163,0.97685,0.93852,0.97833,0.82171,0.97762,0.93953,0.97863,0.75698,0.65056,1.16309,0.36248,0.98639,0.003928,0.003928,0.003928
186,8104.74,0.69433,1.28431,0.47781,1.01458,0.97571,0.93872,0.97879,0.82264,0.97729,0.94024,0.97885,0.75852,0.64924,1.16214,0.36127,0.98557,0.003895,0.003895,0.003895
187,8159.73,0.68897,1.27908,0.48131,1.01373,0.97509,0.93953,0.97887,0.82297,0.97719,0.94004,0.97924,0.75848,0.64839,1.16044,0.36105,0.98514,0.003862,0.003862,0.003862
188,8214.8,0.6918,1.27798,0.47935,1.01542,0.97588,0.94157,0.97934,0.82368,0.97707,0.94258,0.97919,0.75853,0.64701,1.15767,0.35939,0.98427,0.003829,0.003829,0.003829
189,8269.74,0.69158,1.2972,0.4818,1.01642,0.97729,0.94258,0.97891,0.82475,0.97782,0.94309,0.97889,0.75897,0.64508,1.15667,0.35909,0.98393,0.003796,0.003796,0.003796
190,8324.51,0.68287,1.28274,0.47323,1.01239,0.97586,0.94472,0.97919,0.82521,0.97458,0.94614,0.97909,0.76009,0.64459,1.15443,0.35717,0.98404,0.003763,0.003763,0.003763
191,8379.39,0.68609,1.27041,0.48411,1.01968,0.97684,0.94411,0.97896,0.82609,0.9771,0.94461,0.97955,0.76044,0.64437,1.15274,0.35825,0.98389,0.00373,0.00373,0.00373
192,8434.14,0.68283,1.26441,0.47307,1.01815,0.97433,0.94563,0.97952,0.82586,0.97485,0.94614,0.98012,0.76142,0.6424,1.15082,0.35478,0.98292,0.003697,0.003697,0.003697
193,8489.2,0.67345,1.24891,0.46549,1.00813,0.97162,0.94665,0.97979,0.82697,0.97271,0.94715,0.98018,0.76263,0.6409,1.14968,0.35402,0.9811,0.003664,0.003664,0.003664
194,8543.93,0.68063,1.26985,0.4686,1.00868,0.97305,0.94563,0.98024,0.82696,0.97443,0.94563,0.98035,0.7621,0.63926,1.14921,0.35323,0.98061,0.003631,0.003631,0.003631
195,8598.92,0.68225,1.26732,0.47142,1.00665,0.9778,0.94309,0.98011,0.82801,0.97839,0.9436,0.98025,0.76269,0.6389,1.14987,0.35181,0.98087,0.003598,0.003598,0.003598
196,8653.78,0.67565,1.26017,0.46576,1.00651,0.9704,0.94952,0.98036,0.82811,0.97091,0.9498,0.98045,0.76345,0.63715,1.1489,0.35002,0.9799,0.003565,0.003565,0.003565
197,8708.5,0.67644,1.25859,0.46527,1.01015,0.97347,0.951,0.98016,0.8279,0.97318,0.95071,0.98022,0.76342,0.63533,1.14744,0.35035,0.97864,0.003532,0.003532,0.003532
198,8763.55,0.67584,1.26487,0.4708,1.00981,0.97485,0.95173,0.98041,0.82929,0.97433,0.95122,0.98022,0.76407,0.63409,1.14659,0.34904,0.97745,0.003499,0.003499,0.003499
199,8818.27,0.67055,1.24428,0.46336,1.00758,0.9748,0.95173,0.98083,0.82983,0.97398,0.95105,0.98013,0.76398,0.63109,1.1456,0.34887,0.97551,0.003466,0.003466,0.003466
200,8872.86,0.67574,1.2525,0.46156,1.00589,0.97401,0.95224,0.98064,0.82975,0.97349,0.95173,0.9799,0.7641,0.6304,1.14474,0.34853,0.97508,0.003433,0.003433,0.003433
201,8927.29,0.67184,1.25647,0.46022,1.00818,0.97199,0.95228,0.98105,0.83176,0.9705,0.95289,0.9803,0.76477,0.62928,1.14301,0.34608,0.97397,0.0034,0.0034,0.0034
202,8982.09,0.67087,1.26672,0.46371,1.0045,0.97299,0.95177,0.98089,0.83146,0.973,0.95203,0.98073,0.76511,0.62816,1.14186,0.34626,0.97354,0.003367,0.003367,0.003367
203,9036.7,0.66264,1.23914,0.4589,1.00502,0.97252,0.95376,0.98133,0.83122,0.97166,0.95325,0.98054,0.76642,0.62829,1.14073,0.34626,0.97333,0.003334,0.003334,0.003334
204,9091.37,0.66558,1.23683,0.45473,1.00037,0.97055,0.95468,0.981,0.83147,0.96853,0.95391,0.98018,0.76588,0.62795,1.1392,0.34596,0.97317,0.003301,0.003301,0.003301
205,9146.14,0.65943,1.22687,0.45055,1.00026,0.97531,0.95122,0.98245,0.83063,0.97427,0.9502,0.98158,0.76606,0.62799,1.13813,0.34661,0.97314,0.003268,0.003268,0.003268
206,9200.62,0.66639,1.23342,0.45489,1.00254,0.97744,0.9502,0.98183,0.83104,0.9765,0.95001,0.98126,0.76603,0.62793,1.13703,0.34623,0.97306,0.003235,0.003235,0.003235
207,9255.56,0.66288,1.23579,0.45201,1.00248,0.97755,0.95155,0.98252,0.83161,0.97603,0.95194,0.98142,0.7661,0.62686,1.1353,0.34612,0.97236,0.003202,0.003202,0.003202
208,9310.14,0.65543,1.22871,0.45031,0.99801,0.97822,0.95224,0.98317,0.83316,0.97553,0.95219,0.98114,0.76632,0.62621,1.13432,0.34511,0.97172,0.003169,0.003169,0.003169
209,9364.66,0.66074,1.2415,0.45318,1.00217,0.97807,0.95181,0.98298,0.83353,0.97757,0.95229,0.9818,0.7676,0.62503,1.13425,0.3448,0.97071,0.003136,0.003136,0.003136
210,9419.18,0.66305,1.23973,0.45321,1.00642,0.97811,0.95363,0.98289,0.83322,0.97707,0.95261,0.98222,0.76818,0.62456,1.13416,0.34375,0.97008,0.003103,0.003103,0.003103
211,9473.94,0.66624,1.24911,0.45365,1.00286,0.97646,0.95528,0.98306,0.83506,0.97611,0.95579,0.98248,0.7677,0.62413,1.13372,0.34297,0.96962,0.00307,0.00307,0.00307
212,9528.57,0.65947,1.22809,0.4531,0.99906,0.97917,0.95681,0.9833,0.83531,0.97868,0.95681,0.98243,0.76888,0.62376,1.13241,0.3422,0.96946,0.003037,0.003037,0.003037
213,9583.24,0.65234,1.23104,0.45052,1.00129,0.97724,0.95732,0.98314,0.83564,0.97776,0.95783,0.98326,0.76875,0.62312,1.13107,0.34186,0.96887,0.003004,0.003004,0.003004
214,9637.89,0.64308,1.21955,0.44055,0.99252,0.97821,0.95811,0.98343,0.83678,0.97821,0.95811,0.98311,0.76904,0.62224,1.13017,0.34153,0.96846,0.002971,0.002971,0.002971
215,9693.09,0.65223,1.22745,0.44493,0.99901,0.9787,0.95725,0.98334,0.83679,0.9787,0.95725,0.98295,0.76965,0.62141,1.12861,0.34074,0.9678,0.002938,0.002938,0.002938
216,9747.88,0.6533,1.22554,0.44517,0.9962,0.97737,0.95681,0.98306,0.83706,0.97737,0.95681,0.98274,0.76945,0.61964,1.12733,0.34013,0.96676,0.002905,0.002905,0.002905
217,9802.39,0.64826,1.22389,0.4468,0.99449,0.97764,0.95521,0.98238,0.83728,0.97791,0.95681,0.98262,0.76953,0.61834,1.1259,0.3397,0.96631,0.002872,0.002872,0.002872
218,9856.85,0.64957,1.20776,0.44002,0.99464,0.97764,0.95513,0.98282,0.83773,0.97768,0.95686,0.98262,0.76995,0.61729,1.12431,0.33963,0.96556,0.002839,0.002839,0.002839
219,9911.43,0.6485,1.21874,0.439,0.99731,0.97842,0.95528,0.98258,0.83851,0.97718,0.95717,0.98244,0.77066,0.61627,1.12351,0.33868,0.965,0.002806,0.002806,0.002806
220,9965.98,0.65128,1.21734,0.44809,1.00125,0.9777,0.95579,0.98238,0.83806,0.97766,0.95612,0.98235,0.77019,0.61565,1.12218,0.33843,0.96478,0.002773,0.002773,0.002773
221,10020.6,0.64324,1.20355,0.44004,0.9966,0.97667,0.95704,0.98258,0.83766,0.97576,0.95884,0.9821,0.77105,0.61529,1.12145,0.33828,0.96464,0.00274,0.00274,0.00274
222,10075.4,0.64245,1.20098,0.43697,0.99379,0.97568,0.95808,0.9828,0.83909,0.97569,0.95847,0.98231,0.77107,0.61407,1.12115,0.33781,0.96418,0.002707,0.002707,0.002707
223,10130,0.643,1.20432,0.43637,0.99277,0.97619,0.95681,0.98254,0.83928,0.97567,0.95752,0.98217,0.77185,0.61367,1.12003,0.3374,0.96405,0.002674,0.002674,0.002674
224,10184.6,0.64745,1.20394,0.4402,0.9969,0.97565,0.957,0.9823,0.83901,0.97617,0.95751,0.98272,0.7719,0.61299,1.11917,0.33699,0.9635,0.002641,0.002641,0.002641
225,10239.7,0.64461,1.19886,0.43595,1.0001,0.97616,0.95723,0.98216,0.83929,0.97668,0.95774,0.98235,0.77265,0.61273,1.11877,0.33706,0.96356,0.002608,0.002608,0.002608
226,10294.2,0.64587,1.20832,0.44165,0.99181,0.97651,0.95732,0.9822,0.84009,0.97703,0.95783,0.98247,0.77305,0.61213,1.1184,0.3367,0.96338,0.002575,0.002575,0.002575
227,10348.8,0.63876,1.20163,0.43208,0.98839,0.97605,0.95732,0.98254,0.84073,0.97657,0.95783,0.98267,0.77262,0.61172,1.11765,0.33699,0.96303,0.002542,0.002542,0.002542
228,10403.4,0.63073,1.19604,0.43052,0.99088,0.97664,0.95606,0.98259,0.84199,0.97716,0.95656,0.9825,0.77219,0.61074,1.11712,0.337,0.9625,0.002509,0.002509,0.002509
229,10458,0.63821,1.19783,0.43767,0.99082,0.97766,0.9562,0.98268,0.84148,0.97766,0.9562,0.9821,0.77295,0.61044,1.11648,0.33697,0.96247,0.002476,0.002476,0.002476
230,10512.7,0.63215,1.20398,0.43072,0.9883,0.97819,0.95703,0.98256,0.84043,0.97822,0.95861,0.98244,0.77219,0.61021,1.11537,0.33668,0.96239,0.002443,0.002443,0.002443
231,10567.4,0.63004,1.1893,0.4286,0.9851,0.97836,0.95732,0.9825,0.84022,0.97872,0.95802,0.9825,0.7727,0.60978,1.11485,0.33619,0.9621,0.00241,0.00241,0.00241
232,10622,0.63319,1.1962,0.42718,0.98317,0.97822,0.95832,0.98253,0.8404,0.97873,0.95883,0.98241,0.77339,0.6098,1.11415,0.33554,0.96231,0.002377,0.002377,0.002377
233,10676.7,0.63056,1.18643,0.43182,0.99046,0.9772,0.95833,0.98278,0.84103,0.97772,0.95884,0.98257,0.773,0.60921,1.11352,0.33518,0.96189,0.002344,0.002344,0.002344
234,10731.8,0.63195,1.18736,0.42592,0.98756,0.97783,0.95732,0.98273,0.84012,0.97821,0.95814,0.98258,0.77254,0.60891,1.11291,0.33499,0.96178,0.002311,0.002311,0.002311
235,10786.6,0.62511,1.17187,0.42257,0.98244,0.97918,0.95604,0.98257,0.84093,0.97869,0.95697,0.98246,0.77339,0.60891,1.11252,0.33469,0.96167,0.002278,0.002278,0.002278
236,10841.5,0.62666,1.17462,0.42068,0.98259,0.97818,0.95659,0.98254,0.84106,0.97818,0.95676,0.98254,0.77347,0.60819,1.11199,0.33447,0.96097,0.002245,0.002245,0.002245
237,10896.1,0.62508,1.17723,0.4248,0.98485,0.97818,0.95675,0.98269,0.84147,0.97691,0.95833,0.98258,0.774,0.6076,1.11114,0.33448,0.96036,0.002212,0.002212,0.002212
238,10950.6,0.62195,1.17428,0.41945,0.98403,0.97913,0.95528,0.98288,0.84126,0.97699,0.95884,0.98247,0.77374,0.60686,1.11025,0.33386,0.95999,0.002179,0.002179,0.002179
239,11005.8,0.62097,1.17282,0.41234,0.98347,0.97594,0.95833,0.9831,0.84209,0.97646,0.95884,0.98263,0.77397,0.60653,1.10934,0.33286,0.95983,0.002146,0.002146,0.002146
240,11060.4,0.62156,1.17353,0.42307,0.97909,0.97645,0.95833,0.98301,0.84244,0.97697,0.95884,0.98233,0.77377,0.60599,1.10911,0.33235,0.95968,0.002113,0.002113,0.002113
241,11115,0.62045,1.17298,0.41991,0.98826,0.9767,0.95862,0.98259,0.8421,0.9767,0.95862,0.9826,0.77399,0.60573,1.10853,0.3318,0.95957,0.00208,0.00208,0.00208
242,11169.9,0.60992,1.15793,0.41288,0.97966,0.98093,0.95478,0.98245,0.84202,0.98373,0.95218,0.98249,0.77478,0.60494,1.10802,0.3315,0.95952,0.002047,0.002047,0.002047
243,11224.9,0.62185,1.16947,0.41673,0.97918,0.98476,0.95228,0.98256,0.84203,0.98504,0.95224,0.98278,0.7748,0.6047,1.10761,0.33137,0.95941,0.002014,0.002014,0.002014
244,11279.7,0.61612,1.16632,0.41911,0.98214,0.98061,0.95478,0.98237,0.84232,0.98279,0.95325,0.98257,0.77447,0.60448,1.10746,0.3312,0.95942,0.001981,0.001981,0.001981
245,11334.3,0.6092,1.16715,0.41016,0.97592,0.98018,0.95496,0.98245,0.84228,0.97918,0.9559,0.9826,0.77516,0.60334,1.1071,0.33122,0.95892,0.001948,0.001948,0.001948
246,11388.7,0.61575,1.16263,0.41744,0.98363,0.98106,0.95478,0.98267,0.84281,0.98106,0.95478,0.98277,0.77523,0.60295,1.10695,0.33055,0.9586,0.001915,0.001915,0.001915
247,11443.4,0.60936,1.15365,0.40997,0.97604,0.97862,0.95681,0.98268,0.84289,0.98366,0.95173,0.98264,0.77549,0.60227,1.10636,0.33096,0.95812,0.001882,0.001882,0.001882
248,11498.5,0.60782,1.14591,0.41135,0.9765,0.97771,0.95857,0.9826,0.84288,0.97771,0.95857,0.98245,0.77511,0.60151,1.10616,0.33116,0.95775,0.001849,0.001849,0.001849
249,11553.2,0.60468,1.14464,0.41053,0.9764,0.97771,0.95844,0.98256,0.84236,0.97771,0.95844,0.9824,0.77536,0.60109,1.10614,0.33086,0.9574,0.001816,0.001816,0.001816
250,11607.9,0.61467,1.15937,0.41352,0.97881,0.97822,0.95841,0.98248,0.84248,0.97822,0.95841,0.9823,0.77553,0.60069,1.10579,0.33062,0.95719,0.001783,0.001783,0.001783
251,11662.7,0.60989,1.15919,0.41041,0.97965,0.97874,0.9592,0.98245,0.84305,0.97839,0.95935,0.98223,0.77523,0.60004,1.10541,0.33096,0.95696,0.00175,0.00175,0.00175
252,11717.3,0.60735,1.13705,0.41039,0.97843,0.97875,0.95952,0.98247,0.84262,0.97832,0.95986,0.98251,0.77636,0.59995,1.10498,0.33052,0.95685,0.001717,0.001717,0.001717
253,11772,0.60551,1.14198,0.40128,0.97623,0.97825,0.95992,0.98253,0.8427,0.97728,0.9617,0.98256,0.7762,0.59955,1.10451,0.33015,0.95649,0.001684,0.001684,0.001684
254,11826.4,0.6142,1.15551,0.41221,0.98208,0.97883,0.95986,0.98203,0.84273,0.97776,0.96068,0.98241,0.77648,0.59924,1.10404,0.3299,0.95612,0.001651,0.001651,0.001651
255,11880.7,0.59758,1.13887,0.40188,0.97339,0.97827,0.96061,0.98213,0.84268,0.97775,0.96033,0.98244,0.77649,0.59904,1.10338,0.32928,0.95571,0.001618,0.001618,0.001618
256,11935.4,0.6031,1.12594,0.40182,0.97368,0.97927,0.96037,0.98209,0.84303,0.97776,0.96046,0.98241,0.77664,0.59867,1.1031,0.32881,0.95527,0.001585,0.001585,0.001585
257,11990.3,0.60418,1.14614,0.40677,0.97586,0.97927,0.96019,0.98211,0.84308,0.97776,0.96077,0.98246,0.77611,0.59815,1.10262,0.3289,0.95489,0.001552,0.001552,0.001552
258,12045.1,0.59647,1.14299,0.4027,0.9726,0.97992,0.96037,0.9822,0.84352,0.97832,0.95986,0.98244,0.77687,0.59779,1.10189,0.32882,0.95466,0.001519,0.001519,0.001519
259,12099.9,0.60048,1.14149,0.4057,0.97628,0.97979,0.96037,0.98232,0.84332,0.97879,0.95986,0.98228,0.77722,0.5973,1.10165,0.32894,0.95435,0.001486,0.001486,0.001486
260,12154.6,0.60318,1.12899,0.39877,0.97235,0.97979,0.96061,0.9824,0.84349,0.97927,0.96035,0.98239,0.77715,0.59669,1.10128,0.32837,0.95393,0.001453,0.001453,0.001453
261,12200.7,0.59296,1.12334,0.39393,0.96743,0.98081,0.9608,0.98257,0.84404,0.9795,0.96037,0.98231,0.77727,0.59616,1.10089,0.32827,0.95366,0.00142,0.00142,0.00142
262,12232.5,0.59195,1.12869,0.39294,0.9675,0.98041,0.96087,0.98263,0.84374,0.97984,0.96037,0.98255,0.77777,0.59581,1.10067,0.32806,0.95357,0.001387,0.001387,0.001387
