epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,4119.64,0.74701,1.3533,0.53356,1.04196,0.95973,0.94512,0.97549,0.8007,0.96191,0.94258,0.97536,0.74109,0.70303,1.21524,0.40218,1.02515,0.005743,0.005743,0.005743
131,4151.11,0.74289,1.34632,0.52218,1.04437,0.97528,0.92231,0.97438,0.80127,0.97684,0.9215,0.97483,0.73995,0.69764,1.21497,0.40237,1.02195,0.00571,0.00571,0.00571
132,4182.53,0.75091,1.35353,0.52835,1.04736,0.96381,0.93362,0.97407,0.80112,0.96583,0.93191,0.97432,0.74073,0.69636,1.21649,0.40247,1.02054,0.005677,0.005677,0.005677
133,4213.78,0.74006,1.3464,0.5244,1.04247,0.96721,0.93191,0.97576,0.80343,0.96826,0.93293,0.975,0.74263,0.69869,1.21095,0.39953,1.02048,0.005644,0.005644,0.005644
134,4245.1,0.7351,1.35265,0.52269,1.0433,0.96773,0.92785,0.97383,0.80245,0.9664,0.93524,0.97517,0.74444,0.70257,1.20554,0.40036,1.0246,0.005611,0.005611,0.005611
135,4276.56,0.72329,1.32367,0.51112,1.03638,0.9579,0.93953,0.9742,0.80369,0.97224,0.92937,0.97476,0.74155,0.69697,1.2047,0.39908,1.01981,0.005578,0.005578,0.005578
136,4307.65,0.72623,1.32605,0.517,1.03392,0.9754,0.92665,0.97606,0.80477,0.97139,0.92886,0.97614,0.74454,0.69756,1.20492,0.39751,1.01997,0.005545,0.005545,0.005545
137,4339.2,0.73169,1.33928,0.51662,1.03759,0.96327,0.93274,0.97646,0.80783,0.96334,0.93191,0.97625,0.74749,0.69295,1.19835,0.40095,1.01689,0.005512,0.005512,0.005512
138,4370.77,0.73637,1.33792,0.51803,1.03677,0.97348,0.9253,0.97527,0.80863,0.97481,0.92632,0.97555,0.74926,0.68764,1.19632,0.40098,1.01171,0.005479,0.005479,0.005479
139,4401.89,0.72626,1.32075,0.51542,1.03667,0.96369,0.94396,0.97676,0.81169,0.96421,0.94446,0.97632,0.75001,0.68765,1.19414,0.39771,1.01046,0.005446,0.005446,0.005446
140,4433.47,0.72192,1.3222,0.51134,1.03394,0.96859,0.94026,0.97718,0.81138,0.96964,0.94141,0.97749,0.74948,0.68756,1.19229,0.39629,1.00938,0.005413,0.005413,0.005413
141,4465.14,0.72745,1.34411,0.51839,1.03756,0.97158,0.93798,0.97832,0.81275,0.97104,0.93697,0.97806,0.7526,0.68572,1.18917,0.39379,1.01122,0.00538,0.00538,0.00538
142,4496.68,0.71449,1.31386,0.50774,1.02852,0.96455,0.94009,0.97746,0.81323,0.96544,0.93672,0.97797,0.75115,0.68558,1.19231,0.39015,1.0137,0.005347,0.005347,0.005347
143,4528.28,0.72009,1.30247,0.5044,1.0349,0.96225,0.9375,0.97613,0.81463,0.96049,0.93852,0.97658,0.75098,0.68184,1.19033,0.39172,1.00702,0.005314,0.005314,0.005314
144,4559.77,0.71734,1.31939,0.51176,1.03375,0.95931,0.94512,0.97779,0.81485,0.96197,0.94563,0.97757,0.75103,0.68162,1.18715,0.38773,1.00558,0.005281,0.005281,0.005281
145,4591.79,0.72119,1.31717,0.51178,1.0302,0.96915,0.94187,0.97828,0.81382,0.96914,0.94161,0.9775,0.74982,0.67871,1.18779,0.38679,1.00275,0.005248,0.005248,0.005248
146,4623.6,0.71592,1.31046,0.50449,1.02751,0.96705,0.9396,0.97678,0.81409,0.9686,0.9404,0.97681,0.75136,0.67714,1.18687,0.38997,1.00403,0.005215,0.005215,0.005215
147,4655.62,0.71421,1.3114,0.50937,1.03365,0.9742,0.93293,0.97739,0.81425,0.97668,0.93657,0.97801,0.75094,0.67527,1.18353,0.392,1.00153,0.005182,0.005182,0.005182
148,4687.48,0.70099,1.29211,0.4964,1.01723,0.9781,0.93026,0.9782,0.81593,0.97828,0.93242,0.97767,0.75302,0.67298,1.1776,0.3937,1.00059,0.005149,0.005149,0.005149
149,4719.1,0.70687,1.2993,0.49829,1.02518,0.97481,0.93598,0.97817,0.81773,0.97588,0.93953,0.97832,0.75646,0.66997,1.1756,0.3903,1.00012,0.005116,0.005116,0.005116
150,4750.79,0.70168,1.28903,0.49584,1.02009,0.97913,0.92982,0.97672,0.81768,0.98028,0.93453,0.97787,0.7561,0.66538,1.17492,0.38743,0.99803,0.005083,0.005083,0.005083
151,4782.53,0.70747,1.31034,0.50498,1.02912,0.97107,0.93812,0.97743,0.82208,0.97571,0.93892,0.9782,0.7566,0.65912,1.17273,0.38602,0.99137,0.00505,0.00505,0.00505
152,4814.49,0.70983,1.30021,0.50416,1.02837,0.97396,0.93137,0.97635,0.81933,0.97715,0.93442,0.97714,0.75621,0.65996,1.17008,0.38681,0.9928,0.005017,0.005017,0.005017
153,4846.34,0.712,1.2949,0.49881,1.02528,0.97615,0.92937,0.97664,0.82162,0.97515,0.93703,0.97768,0.75786,0.65957,1.16636,0.38711,0.99383,0.004984,0.004984,0.004984
154,4878.26,0.70502,1.29267,0.50162,1.02379,0.97489,0.93039,0.97732,0.82311,0.97781,0.93343,0.97755,0.75845,0.65919,1.16312,0.39,0.99258,0.004951,0.004951,0.004951
155,4909.86,0.70641,1.29441,0.49037,1.02617,0.97236,0.93293,0.97732,0.82238,0.97664,0.93477,0.97813,0.75855,0.65936,1.16535,0.3868,0.99225,0.004918,0.004918,0.004918
156,4941.57,0.69676,1.27716,0.49078,1.01724,0.96837,0.93394,0.97841,0.8238,0.97511,0.93555,0.97828,0.76142,0.65567,1.16208,0.38375,0.98839,0.004885,0.004885,0.004885
157,4973.33,0.69534,1.27833,0.49188,1.01951,0.96272,0.94512,0.97787,0.82484,0.97018,0.94232,0.97793,0.76225,0.65355,1.15929,0.38271,0.98743,0.004852,0.004852,0.004852
158,5005.01,0.69952,1.28492,0.48927,1.01934,0.96803,0.93847,0.97755,0.82564,0.97129,0.94055,0.97817,0.76221,0.65081,1.15725,0.37728,0.98646,0.004819,0.004819,0.004819
159,5036.42,0.70372,1.29183,0.49132,1.02332,0.97584,0.93547,0.97856,0.82405,0.97569,0.93822,0.9788,0.76163,0.65196,1.15369,0.37633,0.98505,0.004786,0.004786,0.004786
160,5067.57,0.68937,1.25862,0.48355,1.01848,0.97257,0.94055,0.97832,0.82437,0.97863,0.94207,0.97923,0.76124,0.65335,1.15563,0.37433,0.98625,0.004753,0.004753,0.004753
161,5098.66,0.70315,1.28161,0.49364,1.01994,0.9763,0.94191,0.9783,0.82431,0.97688,0.94455,0.98132,0.76322,0.65137,1.15327,0.36907,0.9856,0.00472,0.00472,0.00472
162,5130.11,0.69764,1.27528,0.48268,1.02035,0.97757,0.94461,0.97841,0.82399,0.97543,0.94811,0.98005,0.76272,0.65081,1.15234,0.36704,0.98605,0.004687,0.004687,0.004687
163,5161.46,0.68968,1.27103,0.47637,1.01661,0.97629,0.94162,0.97861,0.82572,0.97787,0.94315,0.9795,0.76144,0.64871,1.15228,0.36578,0.98428,0.004654,0.004654,0.004654
164,5192.56,0.68395,1.26719,0.48549,1.01116,0.97321,0.93953,0.97825,0.82691,0.97435,0.94055,0.97937,0.76268,0.64535,1.15289,0.36473,0.98185,0.004621,0.004621,0.004621
165,5223.84,0.68962,1.27087,0.4758,1.01732,0.96851,0.94817,0.97853,0.82781,0.96834,0.9497,0.9793,0.76361,0.64314,1.14971,0.36209,0.98057,0.004588,0.004588,0.004588
166,5255.2,0.68933,1.26871,0.48164,1.0196,0.97325,0.94512,0.97927,0.83048,0.97372,0.94665,0.97967,0.76542,0.64196,1.14664,0.36307,0.97808,0.004555,0.004555,0.004555
167,5286.71,0.68145,1.26378,0.47975,1.00679,0.97781,0.94059,0.97889,0.83041,0.97633,0.943,0.97959,0.76612,0.64222,1.14238,0.36082,0.97839,0.004522,0.004522,0.004522
168,5318.09,0.67987,1.2515,0.47871,1.01061,0.97835,0.94309,0.97916,0.83123,0.97635,0.94381,0.97951,0.76526,0.6387,1.13647,0.36021,0.9756,0.004489,0.004489,0.004489
169,5349.24,0.68153,1.25479,0.47613,1.00751,0.96993,0.95055,0.9789,0.83084,0.96901,0.95343,0.97949,0.76501,0.63794,1.13507,0.35667,0.974,0.004456,0.004456,0.004456
170,5380.93,0.67885,1.24821,0.47356,1.01278,0.97572,0.94715,0.97915,0.83104,0.97611,0.94766,0.97973,0.76569,0.63819,1.1333,0.35738,0.97382,0.004423,0.004423,0.004423
171,5412.56,0.67629,1.24716,0.46982,1.01294,0.96931,0.94676,0.97906,0.8318,0.97035,0.94778,0.97956,0.76573,0.63553,1.13183,0.35708,0.973,0.00439,0.00439,0.00439
172,5444.11,0.67907,1.24723,0.47204,1.0046,0.9735,0.94157,0.97965,0.83158,0.97929,0.93902,0.97908,0.76658,0.63511,1.13247,0.35808,0.97366,0.004357,0.004357,0.004357
173,5475.67,0.67908,1.24292,0.46914,1.00957,0.97486,0.94106,0.97905,0.8322,0.97538,0.94157,0.97963,0.76676,0.63242,1.13432,0.35737,0.97187,0.004324,0.004324,0.004324
174,5507.21,0.67672,1.24684,0.46894,1.00814,0.97135,0.94735,0.97949,0.8312,0.97187,0.94786,0.97999,0.76664,0.63148,1.13388,0.35796,0.97126,0.004291,0.004291,0.004291
175,5538.71,0.674,1.25223,0.4645,1.00974,0.97013,0.94766,0.97957,0.83319,0.97013,0.94766,0.97931,0.76775,0.63057,1.13247,0.35685,0.97133,0.004258,0.004258,0.004258
176,5570.05,0.66857,1.22961,0.46136,1.00392,0.97681,0.94165,0.97926,0.8338,0.97529,0.94274,0.97952,0.76853,0.62942,1.1341,0.3561,0.97156,0.004225,0.004225,0.004225
177,5601.3,0.66995,1.23894,0.46116,1.00522,0.96991,0.94461,0.97941,0.8335,0.96991,0.94461,0.97908,0.76819,0.62868,1.13602,0.35764,0.97199,0.004192,0.004192,0.004192
178,5632.92,0.66528,1.22729,0.45532,1.0048,0.97748,0.94055,0.97912,0.83315,0.97761,0.94055,0.97845,0.76767,0.6271,1.13666,0.35861,0.9712,0.004159,0.004159,0.004159
179,5663.93,0.65911,1.23315,0.45558,1.00104,0.97372,0.94139,0.97857,0.83314,0.97275,0.94336,0.97858,0.76708,0.62401,1.13459,0.3595,0.96919,0.004126,0.004126,0.004126
180,5695.04,0.67003,1.2544,0.45894,1.00676,0.97213,0.94207,0.9789,0.83544,0.97265,0.94258,0.97841,0.76882,0.62243,1.13285,0.35862,0.96907,0.004093,0.004093,0.004093
181,5726.15,0.66691,1.244,0.46216,1.00812,0.97571,0.93897,0.97944,0.83567,0.96769,0.94369,0.97881,0.76954,0.62182,1.1326,0.35805,0.96946,0.00406,0.00406,0.00406
182,5757.24,0.66287,1.23025,0.46119,1.00102,0.97474,0.94115,0.97955,0.83586,0.97474,0.94115,0.97905,0.76962,0.62106,1.1305,0.35653,0.96931,0.004027,0.004027,0.004027
183,5788.28,0.66148,1.22913,0.45946,1.00297,0.97469,0.93929,0.97933,0.83626,0.97572,0.93921,0.97946,0.77004,0.62052,1.13066,0.35621,0.9683,0.003994,0.003994,0.003994
184,5819.73,0.64844,1.20925,0.44499,0.9999,0.97829,0.93869,0.97925,0.83707,0.98076,0.9375,0.97887,0.76994,0.61919,1.12948,0.35533,0.96738,0.003961,0.003961,0.003961
185,5851.1,0.66609,1.23018,0.45788,1.0064,0.97832,0.94022,0.97935,0.83682,0.98036,0.94055,0.97873,0.77045,0.61729,1.12704,0.35535,0.96581,0.003928,0.003928,0.003928
186,5882.44,0.66191,1.22164,0.45542,0.99912,0.97884,0.94043,0.97885,0.83673,0.98262,0.93852,0.97845,0.77038,0.61651,1.12519,0.35638,0.9645,0.003895,0.003895,0.003895
187,5914.2,0.65282,1.2175,0.45113,0.99435,0.98241,0.93651,0.97932,0.83712,0.98469,0.93598,0.97907,0.7702,0.61518,1.12513,0.35424,0.96407,0.003862,0.003862,0.003862
188,5945.8,0.6554,1.20484,0.45056,0.99768,0.98199,0.93699,0.97927,0.83708,0.98452,0.93713,0.9795,0.77028,0.61338,1.12382,0.35229,0.96294,0.003829,0.003829,0.003829
189,5977.78,0.65639,1.22087,0.44851,0.99915,0.97999,0.93801,0.97872,0.83721,0.9819,0.93714,0.97873,0.77025,0.61467,1.12216,0.35188,0.96461,0.003796,0.003796,0.003796
190,6009.01,0.65241,1.21764,0.44808,0.99707,0.97933,0.93875,0.97895,0.83689,0.98515,0.93699,0.97877,0.77127,0.61292,1.1203,0.35147,0.96462,0.003763,0.003763,0.003763
191,6040.07,0.64993,1.20424,0.45544,1.00111,0.98165,0.93902,0.97872,0.83706,0.98349,0.93821,0.97873,0.77159,0.6115,1.11929,0.3518,0.96433,0.00373,0.00373,0.00373
192,6071.42,0.65071,1.20089,0.44538,1.00029,0.97953,0.94055,0.97886,0.83962,0.98246,0.93917,0.97853,0.77266,0.6091,1.11779,0.35193,0.96336,0.003697,0.003697,0.003697
193,6103.13,0.64319,1.19187,0.44039,0.99228,0.97905,0.94207,0.97923,0.84008,0.98107,0.94157,0.97923,0.77381,0.60809,1.11832,0.35258,0.96326,0.003664,0.003664,0.003664
194,6134.23,0.65046,1.20498,0.44704,0.99346,0.97887,0.94258,0.97926,0.83962,0.9794,0.94195,0.97918,0.77327,0.60644,1.11712,0.35176,0.96232,0.003631,0.003631,0.003631
195,6165.4,0.64936,1.20761,0.4482,0.99069,0.9789,0.94277,0.97898,0.83906,0.97942,0.94312,0.97953,0.77325,0.6044,1.11498,0.34975,0.96091,0.003598,0.003598,0.003598
196,6196.68,0.6439,1.20313,0.44337,0.99141,0.97843,0.94509,0.9793,0.84002,0.97843,0.94509,0.9792,0.77328,0.60263,1.11468,0.34915,0.95962,0.003565,0.003565,0.003565
197,6227.85,0.64366,1.19079,0.44285,0.99433,0.97945,0.94512,0.97912,0.83994,0.97945,0.94512,0.97887,0.77385,0.60313,1.11367,0.34903,0.96031,0.003532,0.003532,0.003532
198,6259.05,0.64008,1.19365,0.44411,0.99151,0.97494,0.94885,0.97897,0.84038,0.97546,0.94936,0.97925,0.77521,0.60295,1.11276,0.34881,0.96033,0.003499,0.003499,0.003499
199,6290.38,0.63831,1.18735,0.43821,0.99243,0.97791,0.94494,0.97897,0.83896,0.97844,0.94545,0.97963,0.77599,0.60177,1.11251,0.34956,0.95965,0.003466,0.003466,0.003466
200,6321.83,0.64417,1.18717,0.43688,0.99269,0.97591,0.9468,0.97944,0.8397,0.97591,0.9468,0.97946,0.77533,0.60074,1.11236,0.34841,0.95889,0.003433,0.003433,0.003433
201,6353.17,0.63785,1.19349,0.43995,0.9916,0.97605,0.94919,0.97908,0.83964,0.97605,0.94919,0.97936,0.77484,0.59941,1.11289,0.34817,0.95785,0.0034,0.0034,0.0034
202,6384.61,0.6393,1.19387,0.44426,0.9914,0.97808,0.94665,0.9791,0.84063,0.97808,0.94665,0.97919,0.77514,0.59838,1.11163,0.3469,0.95739,0.003367,0.003367,0.003367
203,6416.22,0.63863,1.17213,0.43362,0.99171,0.9779,0.94432,0.97895,0.84139,0.97843,0.94483,0.97935,0.77544,0.59818,1.11096,0.34616,0.95684,0.003334,0.003334,0.003334
204,6447.65,0.63546,1.17916,0.43132,0.98658,0.97865,0.94665,0.97928,0.84182,0.9797,0.94766,0.97976,0.77585,0.59752,1.11012,0.3455,0.95689,0.003301,0.003301,0.003301
205,6478.93,0.62564,1.16333,0.42734,0.98278,0.97797,0.94755,0.97943,0.84277,0.9785,0.94806,0.97968,0.77607,0.59648,1.10902,0.34544,0.95646,0.003268,0.003268,0.003268
206,6510.01,0.63149,1.17184,0.43042,0.98496,0.97846,0.94617,0.97969,0.84385,0.97898,0.94668,0.97995,0.77689,0.59599,1.10824,0.34588,0.95599,0.003235,0.003235,0.003235
207,6541.18,0.6332,1.17315,0.42848,0.98964,0.97846,0.94631,0.97957,0.84421,0.97898,0.94682,0.97986,0.77758,0.59555,1.1072,0.34507,0.95583,0.003202,0.003202,0.003202
208,6572.86,0.62541,1.16411,0.42525,0.98423,0.979,0.94512,0.97938,0.8442,0.98005,0.94614,0.97998,0.77799,0.59465,1.10629,0.34415,0.95548,0.003169,0.003169,0.003169
209,6604.18,0.62591,1.17916,0.43368,0.98632,0.9783,0.94563,0.97928,0.84386,0.97949,0.94665,0.9802,0.77765,0.59356,1.10593,0.34431,0.95467,0.003136,0.003136,0.003136
210,6635.47,0.62893,1.17736,0.43184,0.98969,0.97796,0.94512,0.97933,0.84374,0.97691,0.94766,0.97998,0.77668,0.59298,1.10455,0.34418,0.95419,0.003103,0.003103,0.003103
211,6666.89,0.63348,1.18347,0.43406,0.98696,0.97642,0.94669,0.97945,0.84516,0.97746,0.94771,0.98001,0.77739,0.59217,1.10439,0.34404,0.9541,0.00307,0.00307,0.00307
212,6698.28,0.62827,1.1655,0.42908,0.98361,0.97494,0.94614,0.97928,0.84517,0.97599,0.94715,0.97982,0.77731,0.59139,1.10377,0.3436,0.95396,0.003037,0.003037,0.003037
213,6729.55,0.62001,1.17258,0.42816,0.98395,0.97523,0.94614,0.97924,0.84494,0.97628,0.94715,0.9795,0.77768,0.59041,1.10338,0.34375,0.95346,0.003004,0.003004,0.003004
214,6760.94,0.61898,1.15614,0.42381,0.98157,0.97438,0.94682,0.97953,0.84497,0.97562,0.94715,0.97973,0.77778,0.58969,1.10353,0.34379,0.95309,0.002971,0.002971,0.002971
215,6792.69,0.62119,1.16503,0.42272,0.98387,0.97289,0.94825,0.97964,0.84482,0.97462,0.94868,0.97986,0.77811,0.58911,1.10277,0.34299,0.95288,0.002938,0.002938,0.002938
216,6824.11,0.62193,1.16263,0.42555,0.98162,0.9751,0.94614,0.97961,0.84476,0.97615,0.94715,0.98009,0.77852,0.58835,1.10146,0.34305,0.95244,0.002905,0.002905,0.002905
217,6855.75,0.61637,1.15863,0.42194,0.97937,0.97488,0.94656,0.97975,0.84509,0.97645,0.94808,0.98022,0.77846,0.58746,1.10021,0.3423,0.95191,0.002872,0.002872,0.002872
218,6887.28,0.61489,1.14963,0.41726,0.97657,0.97526,0.94563,0.98004,0.84617,0.97694,0.94726,0.98035,0.77817,0.58632,1.09955,0.34199,0.95133,0.002839,0.002839,0.002839
219,6919.17,0.61761,1.15946,0.41613,0.98114,0.97575,0.94512,0.98008,0.84619,0.97744,0.94676,0.98018,0.77918,0.58503,1.09913,0.34216,0.9505,0.002806,0.002806,0.002806
220,6950.93,0.61793,1.15187,0.42515,0.9844,0.97573,0.94461,0.98003,0.84675,0.97783,0.94665,0.98053,0.77913,0.58352,1.09873,0.34174,0.94937,0.002773,0.002773,0.002773
221,6982.15,0.60824,1.14166,0.41264,0.98197,0.97816,0.94258,0.98,0.84753,0.97793,0.94567,0.98017,0.77955,0.58279,1.0987,0.34122,0.94894,0.00274,0.00274,0.00274
222,7013.46,0.61031,1.13637,0.41413,0.97777,0.97669,0.94309,0.98,0.84793,0.97879,0.94512,0.9802,0.77854,0.58304,1.09922,0.34085,0.94924,0.002707,0.002707,0.002707
223,7045.14,0.60832,1.13987,0.41186,0.97639,0.97733,0.94202,0.98008,0.84772,0.97944,0.94406,0.98072,0.77832,0.58279,1.09937,0.34059,0.94897,0.002674,0.002674,0.002674
224,7076.27,0.61236,1.14414,0.41726,0.98073,0.97783,0.94109,0.98011,0.84845,0.97994,0.94312,0.98077,0.78053,0.58207,1.0991,0.34081,0.94902,0.002641,0.002641,0.002641
225,7107.66,0.60929,1.13389,0.40916,0.98276,0.97767,0.94309,0.98011,0.84865,0.97925,0.94461,0.9805,0.78081,0.58203,1.0987,0.34109,0.94887,0.002608,0.002608,0.002608
226,7138.89,0.61287,1.14826,0.41485,0.97663,0.97892,0.94392,0.98032,0.84912,0.98049,0.94501,0.98066,0.78085,0.58206,1.09824,0.34013,0.94891,0.002575,0.002575,0.002575
227,7169.92,0.6059,1.13721,0.41089,0.97307,0.97709,0.94512,0.98038,0.84934,0.97926,0.94665,0.9807,0.78116,0.58226,1.09761,0.34004,0.94906,0.002542,0.002542,0.002542
228,7201.17,0.60195,1.13758,0.40765,0.97714,0.97723,0.94512,0.98041,0.84972,0.98,0.94605,0.98069,0.78157,0.58178,1.09691,0.34057,0.94918,0.002509,0.002509,0.002509
229,7232.35,0.60917,1.13661,0.41656,0.97769,0.97791,0.9447,0.98034,0.8493,0.97948,0.9458,0.98061,0.78197,0.58136,1.09675,0.34066,0.94913,0.002476,0.002476,0.002476
230,7263.92,0.59878,1.13809,0.41111,0.97306,0.97556,0.94461,0.98011,0.84954,0.97817,0.94614,0.98064,0.78146,0.58089,1.09634,0.34005,0.9493,0.002443,0.002443,0.002443
231,7295.27,0.60155,1.13169,0.40604,0.97232,0.97437,0.9464,0.98008,0.8491,0.97643,0.94736,0.9806,0.78109,0.58058,1.09597,0.33929,0.94918,0.00241,0.00241,0.00241
232,7326.7,0.60403,1.1354,0.41,0.9692,0.97411,0.94665,0.98,0.84973,0.97574,0.94817,0.98045,0.78052,0.57999,1.09528,0.34016,0.94902,0.002377,0.002377,0.002377
233,7358.1,0.60419,1.12938,0.40629,0.97759,0.97407,0.94715,0.97997,0.85084,0.9759,0.94868,0.98051,0.78055,0.57898,1.09494,0.33928,0.94862,0.002344,0.002344,0.002344
234,7389.85,0.60288,1.12557,0.4057,0.97438,0.97238,0.9497,0.9798,0.85038,0.97696,0.94804,0.98043,0.78088,0.57868,1.09429,0.33931,0.94842,0.002311,0.002311,0.002311
235,7421.51,0.59464,1.12147,0.40374,0.97013,0.97241,0.94925,0.97999,0.8504,0.973,0.95211,0.9804,0.7809,0.57804,1.09344,0.33908,0.94805,0.002278,0.002278,0.002278
236,7452.94,0.59573,1.12143,0.40018,0.9704,0.97346,0.94766,0.9799,0.84951,0.97335,0.95274,0.98047,0.78071,0.57771,1.09297,0.33902,0.94771,0.002245,0.002245,0.002245
237,7484.21,0.59804,1.11907,0.40624,0.97204,0.97388,0.94727,0.98002,0.85042,0.97558,0.94868,0.98036,0.78162,0.5773,1.09284,0.33854,0.94766,0.002212,0.002212,0.002212
238,7515.38,0.58987,1.11623,0.40197,0.96872,0.97439,0.94737,0.97974,0.85018,0.97594,0.94819,0.9801,0.78149,0.57664,1.09219,0.3386,0.94763,0.002179,0.002179,0.002179
239,7546.57,0.59081,1.11708,0.3944,0.96786,0.97778,0.94563,0.97965,0.85014,0.97969,0.94715,0.97992,0.78217,0.57618,1.09194,0.3383,0.94761,0.002146,0.002146,0.002146
240,7577.78,0.5932,1.11743,0.4022,0.96622,0.97741,0.94715,0.97957,0.85072,0.97951,0.94739,0.97992,0.7824,0.57588,1.09165,0.33797,0.94759,0.002113,0.002113,0.002113
241,7608.91,0.59318,1.11075,0.3972,0.97542,0.97575,0.94817,0.97956,0.85121,0.97952,0.948,0.97991,0.7824,0.5755,1.09149,0.33801,0.94759,0.00208,0.00208,0.00208
242,7640.11,0.58726,1.09456,0.39374,0.97074,0.97593,0.94769,0.97955,0.85156,0.9775,0.94922,0.97989,0.78281,0.57525,1.09098,0.33787,0.94757,0.002047,0.002047,0.002047
243,7671.35,0.59599,1.1115,0.39793,0.96846,0.97589,0.94619,0.97968,0.85211,0.97746,0.94772,0.97996,0.7828,0.57528,1.09067,0.33785,0.94756,0.002014,0.002014,0.002014
244,7702.61,0.58921,1.11401,0.40137,0.96817,0.97576,0.94715,0.9796,0.85216,0.97733,0.94868,0.97979,0.78269,0.5751,1.09023,0.33791,0.94749,0.001981,0.001981,0.001981
245,7733.84,0.58238,1.11237,0.39265,0.96343,0.97524,0.94766,0.97961,0.85278,0.97681,0.94919,0.97982,0.7829,0.57461,1.0902,0.33724,0.94732,0.001948,0.001948,0.001948
246,7765.16,0.58803,1.10667,0.39973,0.96981,0.97492,0.94807,0.97963,0.85298,0.97649,0.9496,0.97992,0.78381,0.57422,1.09019,0.33724,0.947,0.001915,0.001915,0.001915
247,7796.85,0.58089,1.09383,0.39109,0.96462,0.97375,0.94919,0.97968,0.85316,0.97531,0.95071,0.97997,0.78379,0.57364,1.09012,0.33725,0.94665,0.001882,0.001882,0.001882
248,7828.28,0.58393,1.09924,0.39252,0.9662,0.97181,0.9497,0.97974,0.85331,0.97337,0.95122,0.97995,0.78428,0.57289,1.08964,0.33725,0.94652,0.001849,0.001849,0.001849
249,7859.99,0.57974,1.0874,0.39102,0.96422,0.97189,0.9497,0.97968,0.85303,0.97345,0.95122,0.97987,0.78466,0.57257,1.08949,0.33789,0.94623,0.001816,0.001816,0.001816
250,7891.59,0.58862,1.10472,0.39408,0.96765,0.97054,0.95122,0.97965,0.85312,0.9721,0.95274,0.97988,0.78495,0.57262,1.08921,0.33792,0.94622,0.001783,0.001783,0.001783
251,7923.04,0.57991,1.10436,0.39164,0.96731,0.97095,0.95122,0.97962,0.85242,0.97251,0.95274,0.97985,0.7847,0.5721,1.08891,0.33783,0.94592,0.00175,0.00175,0.00175
252,7954.17,0.57571,1.0853,0.3949,0.96447,0.9708,0.95122,0.9796,0.85307,0.97235,0.95274,0.97978,0.7849,0.57154,1.08865,0.33774,0.94571,0.001717,0.001717,0.001717
253,7985.19,0.57888,1.09233,0.38724,0.96432,0.97,0.95278,0.9796,0.85243,0.97155,0.95439,0.97983,0.78556,0.57146,1.08824,0.33701,0.94582,0.001684,0.001684,0.001684
254,8016.75,0.5849,1.09406,0.39371,0.96806,0.97051,0.95324,0.97966,0.85307,0.97206,0.95477,0.97988,0.78572,0.57114,1.08799,0.33627,0.94578,0.001651,0.001651,0.001651
255,8048.2,0.57429,1.09223,0.38455,0.96417,0.96925,0.95427,0.97976,0.85325,0.97093,0.95579,0.97995,0.78568,0.57062,1.08753,0.33599,0.94527,0.001618,0.001618,0.001618
256,8079.53,0.57555,1.07407,0.38434,0.96221,0.96901,0.95335,0.97971,0.85313,0.97056,0.95487,0.97999,0.78572,0.57033,1.08749,0.33602,0.94522,0.001585,0.001585,0.001585
257,8110.64,0.57616,1.091,0.38806,0.96373,0.97,0.95288,0.97982,0.85373,0.97155,0.95434,0.98009,0.78531,0.56986,1.08746,0.33562,0.94499,0.001552,0.001552,0.001552
258,8141.75,0.57119,1.08521,0.38566,0.96203,0.96953,0.95408,0.97971,0.85379,0.97108,0.9556,0.97998,0.78561,0.56957,1.0874,0.33529,0.94493,0.001519,0.001519,0.001519
259,8173.17,0.57855,1.09099,0.39218,0.96876,0.97,0.95302,0.97977,0.85429,0.97155,0.95454,0.98007,0.78469,0.56954,1.08723,0.33475,0.94483,0.001486,0.001486,0.001486
260,8204.69,0.57753,1.08001,0.38315,0.96146,0.97003,0.954,0.98022,0.85435,0.97158,0.95552,0.98051,0.78525,0.56922,1.08694,0.33454,0.94475,0.001453,0.001453,0.001453
261,8235.91,0.56608,1.07439,0.37605,0.95741,0.96982,0.95427,0.98045,0.85474,0.97137,0.95579,0.98061,0.78568,0.56901,1.08686,0.33437,0.94471,0.00142,0.00142,0.00142
262,8267.46,0.56402,1.07953,0.37593,0.95567,0.96989,0.95376,0.98042,0.85465,0.97144,0.95528,0.98062,0.78546,0.56876,1.08677,0.33402,0.9445,0.001387,0.001387,0.001387
263,8298.9,0.56897,1.07696,0.38295,0.95964,0.97054,0.95408,0.98005,0.85453,0.97208,0.95544,0.98024,0.78541,0.56864,1.08668,0.33369,0.9445,0.001354,0.001354,0.001354
264,8330.25,0.56349,1.07109,0.37968,0.95889,0.97039,0.95376,0.98026,0.85519,0.97233,0.95528,0.98032,0.78613,0.56821,1.08662,0.33345,0.94435,0.001321,0.001321,0.001321
