epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,5543.25,0.65936,1.20504,0.44913,1.01319,0.97648,0.94923,0.98162,0.83299,0.97702,0.95041,0.98064,0.77055,0.61945,1.09827,0.3491,0.98079,0.005908,0.005908,0.005908
126,5585.17,0.65961,1.20319,0.45116,1.00699,0.97343,0.94258,0.98294,0.83522,0.9746,0.9436,0.98043,0.77121,0.61564,1.0964,0.34718,0.97724,0.005875,0.005875,0.005875
127,5627.42,0.6519,1.18271,0.44936,0.99881,0.97292,0.94948,0.98071,0.8336,0.97188,0.94819,0.98021,0.77207,0.61492,1.09956,0.34475,0.97578,0.005842,0.005842,0.005842
128,5669.45,0.6503,1.18937,0.44987,1.00466,0.97796,0.94696,0.98044,0.83315,0.97783,0.94715,0.98073,0.77346,0.6127,1.09507,0.341,0.97461,0.005809,0.005809,0.005809
129,5711.52,0.64682,1.18264,0.44029,1.00475,0.97569,0.94766,0.98152,0.83267,0.97621,0.94817,0.98117,0.77154,0.61467,1.10011,0.34589,0.97633,0.005776,0.005776,0.005776
130,5753.54,0.64935,1.17957,0.44137,0.99855,0.97491,0.94775,0.98068,0.83592,0.9743,0.94715,0.98054,0.77529,0.61302,1.09682,0.34291,0.9765,0.005743,0.005743,0.005743
131,5795.97,0.6431,1.17837,0.4373,0.99728,0.97534,0.94475,0.98145,0.84021,0.97695,0.94106,0.98046,0.7768,0.60801,1.08968,0.34379,0.97173,0.00571,0.00571,0.00571
132,5838.45,0.6447,1.17711,0.43534,0.99753,0.97483,0.94055,0.98018,0.84007,0.97705,0.94157,0.97994,0.7757,0.59931,1.08527,0.34426,0.97131,0.005677,0.005677,0.005677
133,5880.77,0.63956,1.17108,0.43543,0.99911,0.97381,0.9436,0.97829,0.83876,0.97381,0.9436,0.97811,0.77667,0.60252,1.08504,0.35033,0.97643,0.005644,0.005644,0.005644
134,5923.17,0.63803,1.17973,0.43527,1.00077,0.97789,0.9441,0.97815,0.83777,0.97789,0.9441,0.97818,0.77785,0.60279,1.0731,0.34775,0.9718,0.005611,0.005611,0.005611
135,5965.63,0.62849,1.14515,0.42613,0.99429,0.97576,0.94411,0.97987,0.84274,0.97731,0.94207,0.97796,0.78071,0.59603,1.06835,0.34307,0.96576,0.005578,0.005578,0.005578
136,6008,0.6334,1.15831,0.43149,0.9917,0.96839,0.9497,0.98047,0.84893,0.96812,0.9502,0.98038,0.784,0.58713,1.06969,0.33461,0.95899,0.005545,0.005545,0.005545
137,6049.56,0.63488,1.16525,0.43357,0.99431,0.97204,0.95122,0.9816,0.85109,0.97204,0.95122,0.98108,0.7866,0.58352,1.06719,0.33043,0.95555,0.005512,0.005512,0.005512
138,6091.85,0.6387,1.16177,0.43175,0.99498,0.97595,0.94857,0.98222,0.85118,0.97595,0.94846,0.98158,0.78662,0.57961,1.06151,0.32821,0.9538,0.005479,0.005479,0.005479
139,6134.07,0.62941,1.15419,0.42922,0.99357,0.96549,0.96138,0.98233,0.85142,0.977,0.94951,0.98198,0.78585,0.58241,1.06075,0.32509,0.9571,0.005446,0.005446,0.005446
140,6175.62,0.62643,1.1474,0.42392,0.9946,0.97304,0.95383,0.98113,0.84868,0.9739,0.95274,0.98117,0.78137,0.58061,1.06304,0.32584,0.9532,0.005413,0.005413,0.005413
141,6217.77,0.62605,1.16344,0.42578,0.99227,0.97351,0.95427,0.98228,0.84758,0.9754,0.95224,0.98143,0.7818,0.58038,1.06398,0.32551,0.95721,0.00538,0.00538,0.00538
142,6259.83,0.61809,1.14043,0.42131,0.98761,0.97103,0.95732,0.98247,0.85064,0.97247,0.95579,0.98162,0.7823,0.58073,1.06898,0.32554,0.95719,0.005347,0.005347,0.005347
143,6302.09,0.62078,1.13532,0.41991,0.99375,0.98056,0.94868,0.98218,0.85208,0.98108,0.94919,0.98172,0.78363,0.5774,1.06633,0.32572,0.95348,0.005314,0.005314,0.005314
144,6344.66,0.6156,1.14014,0.42028,0.9918,0.97264,0.95732,0.98238,0.85134,0.97314,0.95731,0.98211,0.78545,0.57499,1.06088,0.32585,0.95197,0.005281,0.005281,0.005281
145,6386.93,0.61703,1.13782,0.41727,0.98616,0.97839,0.95427,0.98191,0.85284,0.97909,0.95478,0.98189,0.78544,0.57523,1.06019,0.32133,0.9507,0.005248,0.005248,0.005248
146,6429.4,0.61049,1.12691,0.4136,0.98364,0.9757,0.95478,0.98219,0.85412,0.97682,0.95579,0.98191,0.78662,0.57188,1.0623,0.31668,0.95076,0.005215,0.005215,0.005215
147,6471.64,0.61192,1.12566,0.41897,0.98994,0.97808,0.95208,0.98249,0.85268,0.98224,0.95122,0.98168,0.78806,0.57086,1.06131,0.31798,0.95074,0.005182,0.005182,0.005182
148,6513.44,0.59884,1.1142,0.41304,0.97728,0.97381,0.95884,0.98198,0.85539,0.97363,0.95683,0.98149,0.79048,0.56836,1.05412,0.31833,0.95171,0.005149,0.005149,0.005149
149,6556.03,0.60565,1.1189,0.4144,0.9847,0.97864,0.95434,0.98216,0.85915,0.97779,0.95681,0.98192,0.79267,0.56688,1.04957,0.31771,0.95113,0.005116,0.005116,0.005116
150,6597.88,0.60214,1.11128,0.41107,0.97914,0.9765,0.9563,0.98185,0.85855,0.97664,0.95613,0.98165,0.79328,0.56332,1.0435,0.31752,0.94686,0.005083,0.005083,0.005083
151,6639.6,0.60597,1.1263,0.41372,0.98506,0.97759,0.95329,0.98219,0.85872,0.97461,0.95587,0.98222,0.79262,0.56491,1.03948,0.31796,0.94815,0.00505,0.00505,0.00505
152,6681.6,0.61042,1.12549,0.41597,0.98603,0.98067,0.94563,0.98238,0.85778,0.98028,0.94614,0.98216,0.79231,0.56395,1.03557,0.31646,0.94671,0.005017,0.005017,0.005017
153,6723.57,0.61154,1.12151,0.41657,0.98341,0.97646,0.94847,0.98214,0.85536,0.97662,0.94766,0.98168,0.79203,0.56249,1.03158,0.31711,0.94622,0.004984,0.004984,0.004984
154,6765.71,0.59364,1.10706,0.40544,0.97709,0.98313,0.94754,0.98171,0.85806,0.9826,0.94677,0.98125,0.79297,0.55811,1.03262,0.31506,0.9424,0.004951,0.004951,0.004951
155,6808.45,0.60226,1.10193,0.40357,0.98225,0.98215,0.95044,0.98183,0.85782,0.98216,0.95116,0.98144,0.79234,0.5543,1.03008,0.31585,0.93943,0.004918,0.004918,0.004918
156,6850.93,0.59491,1.09938,0.40135,0.97508,0.98422,0.95075,0.98249,0.86125,0.98527,0.95176,0.98254,0.79558,0.5513,1.02924,0.31388,0.9388,0.004885,0.004885,0.004885
157,6893.32,0.59712,1.09507,0.40723,0.97709,0.97748,0.95783,0.98215,0.86,0.97748,0.95783,0.98203,0.79481,0.55194,1.02318,0.31279,0.93866,0.004852,0.004852,0.004852
158,6935.75,0.59111,1.09481,0.39845,0.97285,0.97818,0.95682,0.98218,0.8605,0.98007,0.95681,0.98232,0.79465,0.54839,1.02373,0.31041,0.9376,0.004819,0.004819,0.004819
159,6977.82,0.59808,1.0991,0.40265,0.97848,0.97769,0.95773,0.98226,0.86323,0.97717,0.95701,0.98261,0.79534,0.54457,1.02626,0.31098,0.93573,0.004786,0.004786,0.004786
160,7019.72,0.5877,1.07306,0.39377,0.97412,0.9782,0.95833,0.98246,0.86461,0.97768,0.95783,0.98139,0.79651,0.54158,1.02465,0.31241,0.93206,0.004753,0.004753,0.004753
161,7061.82,0.59833,1.09207,0.40035,0.97254,0.97999,0.95528,0.98237,0.86558,0.97768,0.95711,0.98237,0.79715,0.53992,1.02422,0.3079,0.93299,0.00472,0.00472,0.00472
162,7103.85,0.59103,1.08344,0.39341,0.973,0.98525,0.95046,0.98301,0.86453,0.9844,0.94868,0.98266,0.79771,0.5378,1.02463,0.30873,0.9313,0.004687,0.004687,0.004687
163,7146,0.58269,1.0806,0.39251,0.97014,0.98441,0.94919,0.98268,0.86414,0.98066,0.9497,0.98217,0.79803,0.53626,1.02446,0.30953,0.92993,0.004654,0.004654,0.004654
164,7188.23,0.57294,1.07575,0.38937,0.96434,0.97809,0.95276,0.98262,0.86664,0.97649,0.95274,0.98227,0.80003,0.53591,1.02099,0.30599,0.92919,0.004621,0.004621,0.004621
165,7230.56,0.58518,1.0833,0.39036,0.97423,0.97612,0.95551,0.98232,0.86613,0.98212,0.94911,0.98228,0.80016,0.53292,1.0189,0.30477,0.92792,0.004588,0.004588,0.004588
166,7272.87,0.57931,1.07271,0.39174,0.97169,0.97672,0.95946,0.98316,0.86805,0.97619,0.95811,0.98219,0.80214,0.53146,1.01513,0.30234,0.92746,0.004555,0.004555,0.004555
167,7315.46,0.58433,1.07793,0.39525,0.96829,0.97674,0.96,0.98223,0.86684,0.97572,0.95966,0.98197,0.79972,0.53175,1.01436,0.30451,0.92832,0.004522,0.004522,0.004522
168,7357.76,0.57413,1.05929,0.39139,0.96673,0.97858,0.95833,0.98211,0.86556,0.97701,0.95732,0.98176,0.80049,0.53218,1.0171,0.30296,0.93062,0.004489,0.004489,0.004489
169,7400.07,0.57694,1.06925,0.38512,0.96571,0.97677,0.96158,0.98256,0.86532,0.97522,0.95977,0.98172,0.80082,0.5309,1.01515,0.30116,0.93036,0.004456,0.004456,0.004456
170,7441.87,0.57015,1.05657,0.38593,0.96861,0.97726,0.96074,0.98295,0.866,0.97517,0.96087,0.98219,0.80144,0.53166,1.01489,0.30038,0.93051,0.004423,0.004423,0.004423
171,7483.59,0.56585,1.05357,0.38701,0.96538,0.97474,0.96074,0.9827,0.86647,0.97066,0.96189,0.98195,0.80126,0.52968,1.01243,0.3017,0.92949,0.00439,0.00439,0.00439
172,7525.93,0.5747,1.05465,0.38542,0.96503,0.97908,0.95732,0.98268,0.86767,0.9779,0.95528,0.98178,0.80198,0.52869,1.01237,0.30155,0.92879,0.004357,0.004357,0.004357
173,7567.8,0.57359,1.0559,0.38792,0.96917,0.97649,0.95732,0.98223,0.86918,0.97537,0.95783,0.98214,0.80215,0.52586,1.01248,0.30166,0.92821,0.004324,0.004324,0.004324
174,7609.82,0.56986,1.03984,0.38644,0.96559,0.97235,0.96483,0.9828,0.86947,0.9703,0.96279,0.98239,0.80396,0.52619,1.01253,0.29838,0.92758,0.004291,0.004291,0.004291
175,7651.65,0.56702,1.04293,0.38032,0.96514,0.9735,0.96291,0.98287,0.87038,0.97321,0.95988,0.9826,0.80426,0.52592,1.01325,0.29646,0.92789,0.004258,0.004258,0.004258
176,7693.75,0.56173,1.03358,0.37411,0.96057,0.97134,0.96291,0.9826,0.86921,0.97174,0.96291,0.98261,0.80353,0.52552,1.01175,0.2983,0.92827,0.004225,0.004225,0.004225
177,7735.96,0.56392,1.04647,0.37321,0.96384,0.97593,0.95935,0.98284,0.87057,0.97495,0.95935,0.98238,0.80364,0.52458,1.01095,0.29842,0.92763,0.004192,0.004192,0.004192
178,7778.48,0.55945,1.03038,0.37593,0.96215,0.97656,0.95935,0.98269,0.86871,0.97555,0.95986,0.98257,0.80271,0.52381,1.01077,0.29911,0.92761,0.004159,0.004159,0.004159
179,7821,0.55903,1.03632,0.37112,0.96047,0.97539,0.96037,0.98319,0.86894,0.97574,0.96138,0.98273,0.80216,0.52226,1.00579,0.29955,0.92575,0.004126,0.004126,0.004126
180,7863.55,0.56127,1.04917,0.37641,0.96237,0.97411,0.96138,0.98312,0.86911,0.97239,0.9624,0.9826,0.80288,0.52038,1.00316,0.29788,0.92487,0.004093,0.004093,0.004093
181,7905.88,0.56058,1.04288,0.37526,0.96325,0.97223,0.96392,0.98361,0.86864,0.97426,0.96158,0.98276,0.80277,0.51856,0.99713,0.29598,0.92456,0.00406,0.00406,0.00406
182,7947.71,0.55946,1.03556,0.374,0.95912,0.98035,0.95579,0.98296,0.87003,0.97922,0.95579,0.98289,0.80355,0.51675,0.99414,0.29571,0.92426,0.004027,0.004027,0.004027
183,7989.81,0.55907,1.03081,0.37509,0.96036,0.97675,0.96041,0.98266,0.87297,0.97567,0.95935,0.98252,0.80484,0.51523,0.99383,0.2973,0.92309,0.003994,0.003994,0.003994
184,8032.08,0.54656,1.0169,0.36572,0.95998,0.97586,0.95986,0.98278,0.87323,0.97496,0.95884,0.98234,0.80461,0.51365,0.99303,0.29782,0.92257,0.003961,0.003961,0.003961
185,8074.23,0.5569,1.03991,0.3754,0.96123,0.97181,0.96336,0.98289,0.8724,0.97125,0.96129,0.98267,0.80623,0.51226,0.99258,0.29948,0.92146,0.003928,0.003928,0.003928
186,8116.14,0.55161,1.02293,0.36426,0.95495,0.97167,0.96494,0.98282,0.87085,0.97025,0.96341,0.9826,0.80536,0.5112,0.99154,0.29964,0.92154,0.003895,0.003895,0.003895
187,8158.13,0.54437,1.02339,0.36431,0.95346,0.97133,0.96421,0.98258,0.87178,0.96979,0.96245,0.98208,0.80498,0.51066,0.98952,0.30023,0.92163,0.003862,0.003862,0.003862
188,8200.39,0.54216,1.00905,0.3619,0.9523,0.97218,0.96341,0.9825,0.87195,0.97013,0.96138,0.98217,0.80605,0.51053,0.98739,0.29804,0.92248,0.003829,0.003829,0.003829
189,8242.63,0.54525,1.02148,0.36341,0.95521,0.97184,0.9645,0.98276,0.87376,0.96979,0.96247,0.98234,0.80578,0.50983,0.98863,0.29675,0.92222,0.003796,0.003796,0.003796
190,8284.61,0.5406,1.01614,0.36139,0.95442,0.97187,0.9624,0.98237,0.87466,0.97026,0.96136,0.98202,0.80646,0.50856,0.98789,0.2962,0.92189,0.003763,0.003763,0.003763
191,8327.06,0.54416,1.0079,0.36529,0.95939,0.97383,0.96441,0.98255,0.8741,0.97151,0.96291,0.982,0.80615,0.50578,0.98685,0.29549,0.91995,0.00373,0.00373,0.00373
192,8369.4,0.54028,0.9961,0.3619,0.95383,0.97375,0.96122,0.98229,0.87535,0.97272,0.96189,0.98213,0.8075,0.50337,0.98617,0.2947,0.91821,0.003697,0.003697,0.003697
193,8411.16,0.53378,0.99075,0.35468,0.94951,0.97378,0.96138,0.98223,0.87601,0.97275,0.96037,0.98207,0.80784,0.50318,0.98555,0.29356,0.91858,0.003664,0.003664,0.003664
194,8453.42,0.54199,1.00004,0.35993,0.95206,0.97432,0.9624,0.98242,0.87694,0.97278,0.96087,0.98212,0.80871,0.50293,0.98396,0.29217,0.91821,0.003631,0.003631,0.003631
195,8495.65,0.53596,0.99778,0.35632,0.94594,0.97688,0.9624,0.98256,0.87692,0.97585,0.96138,0.98248,0.8089,0.50244,0.98217,0.2924,0.91806,0.003598,0.003598,0.003598
196,8537.76,0.5361,0.99234,0.35805,0.94755,0.97725,0.96024,0.98265,0.87836,0.97569,0.95871,0.98253,0.80815,0.49973,0.98029,0.29073,0.91559,0.003565,0.003565,0.003565
197,8579.9,0.53206,0.98953,0.35244,0.94923,0.97549,0.96087,0.98245,0.87826,0.97072,0.96341,0.98256,0.80849,0.498,0.97797,0.28881,0.91481,0.003532,0.003532,0.003532
198,8622,0.5287,0.99372,0.35726,0.94744,0.97037,0.96534,0.98252,0.87772,0.97423,0.96064,0.98257,0.80905,0.49671,0.97433,0.28853,0.91417,0.003499,0.003499,0.003499
199,8664.17,0.5292,0.97948,0.35179,0.94772,0.97191,0.96711,0.98276,0.87911,0.97529,0.96251,0.98262,0.80966,0.49549,0.97199,0.28639,0.91334,0.003466,0.003466,0.003466
200,8706.23,0.52754,0.98072,0.3484,0.94747,0.97614,0.96443,0.98293,0.87972,0.97581,0.96329,0.98273,0.81098,0.49471,0.96745,0.28415,0.91352,0.003433,0.003433,0.003433
201,8748.76,0.5281,0.9784,0.35058,0.94811,0.97341,0.96732,0.98314,0.87996,0.97187,0.96548,0.98267,0.81137,0.49431,0.96584,0.28349,0.9138,0.0034,0.0034,0.0034
202,8791.03,0.52912,0.98471,0.35466,0.94541,0.97879,0.96443,0.98339,0.88019,0.97724,0.96291,0.98311,0.8114,0.49451,0.96869,0.28329,0.91431,0.003367,0.003367,0.003367
203,8833.54,0.5246,0.96688,0.34977,0.94808,0.98088,0.96469,0.98343,0.87998,0.97933,0.96316,0.98307,0.81149,0.49342,0.96887,0.28214,0.91372,0.003334,0.003334,0.003334
204,8876.31,0.52296,0.96839,0.34794,0.94142,0.97994,0.96443,0.98337,0.88043,0.9789,0.96341,0.98318,0.81087,0.49403,0.96795,0.28224,0.91418,0.003301,0.003301,0.003301
205,8917.8,0.51383,0.96206,0.3418,0.94135,0.98034,0.9624,0.98333,0.88116,0.97938,0.96087,0.98317,0.8123,0.49352,0.9671,0.28326,0.91392,0.003268,0.003268,0.003268
206,8959.92,0.51803,0.96291,0.34571,0.94114,0.97801,0.96392,0.98339,0.88027,0.97698,0.96291,0.98332,0.81235,0.49219,0.965,0.28153,0.91262,0.003235,0.003235,0.003235
207,9001.95,0.51888,0.95968,0.34193,0.94436,0.97639,0.96443,0.98307,0.88077,0.97589,0.96392,0.98341,0.8122,0.49102,0.96318,0.28078,0.91147,0.003202,0.003202,0.003202
208,9043.67,0.51232,0.95986,0.34251,0.94006,0.97739,0.96443,0.98311,0.88104,0.977,0.96392,0.98332,0.81234,0.49054,0.96217,0.28027,0.91123,0.003169,0.003169,0.003169
209,9085.38,0.51851,0.97074,0.34874,0.94534,0.97783,0.96355,0.98303,0.88223,0.97731,0.96296,0.98326,0.81253,0.4893,0.96074,0.27958,0.91029,0.003136,0.003136,0.003136
210,9127.03,0.51487,0.96155,0.34235,0.94617,0.97584,0.96456,0.98345,0.88176,0.97678,0.96195,0.98314,0.81295,0.48771,0.95994,0.27941,0.90908,0.003103,0.003103,0.003103
211,9169.14,0.51885,0.96963,0.34473,0.94353,0.97583,0.96406,0.9832,0.88144,0.97702,0.96189,0.98305,0.81301,0.48672,0.96011,0.27864,0.90878,0.00307,0.00307,0.00307
212,9211.5,0.51548,0.9518,0.34046,0.941,0.97567,0.96392,0.98328,0.88213,0.97592,0.96392,0.98316,0.81368,0.48571,0.96074,0.27796,0.90838,0.003037,0.003037,0.003037
213,9253.82,0.50979,0.96221,0.34114,0.94226,0.97538,0.96631,0.98328,0.88212,0.97831,0.96264,0.98315,0.81474,0.48544,0.96027,0.27719,0.90798,0.003004,0.003004,0.003004
214,9296.03,0.50717,0.9413,0.33753,0.93818,0.97841,0.96443,0.98342,0.88265,0.97983,0.96246,0.98339,0.8149,0.48503,0.96009,0.27803,0.9078,0.002971,0.002971,0.002971
215,9338.56,0.51178,0.95508,0.33592,0.93998,0.97935,0.96371,0.98361,0.88342,0.98131,0.9602,0.98351,0.81482,0.48376,0.95885,0.27682,0.90694,0.002938,0.002938,0.002938
216,9380.83,0.50841,0.95178,0.33842,0.93843,0.98131,0.96066,0.98314,0.88317,0.98309,0.95935,0.98348,0.81673,0.48228,0.95833,0.27723,0.90607,0.002905,0.002905,0.002905
217,9422.69,0.50498,0.94677,0.33635,0.93679,0.98283,0.96008,0.98315,0.88395,0.98334,0.95964,0.98364,0.81661,0.48086,0.95735,0.277,0.90561,0.002872,0.002872,0.002872
218,9465.32,0.50617,0.93682,0.33264,0.93755,0.98318,0.96087,0.98338,0.8846,0.98502,0.95986,0.98381,0.8173,0.47943,0.95667,0.276,0.90496,0.002839,0.002839,0.002839
219,9507.17,0.50299,0.93949,0.33414,0.93709,0.98385,0.95936,0.98338,0.88567,0.98548,0.95935,0.98377,0.8173,0.47818,0.95732,0.27559,0.90414,0.002806,0.002806,0.002806
220,9549.15,0.50236,0.93895,0.33657,0.94104,0.98366,0.96087,0.98335,0.88503,0.98555,0.96037,0.98346,0.81744,0.47727,0.95673,0.27587,0.90411,0.002773,0.002773,0.002773
221,9591.07,0.49656,0.92717,0.32904,0.93753,0.98435,0.95865,0.98324,0.88497,0.98591,0.96005,0.98341,0.81727,0.47694,0.95803,0.27627,0.90404,0.00274,0.00274,0.00274
222,9633.15,0.49739,0.92544,0.32886,0.93562,0.98489,0.96027,0.98333,0.886,0.98592,0.96071,0.98337,0.81837,0.47667,0.95769,0.27661,0.90403,0.002707,0.002707,0.002707
223,9675.22,0.49809,0.92588,0.32735,0.9357,0.98439,0.96133,0.98328,0.88642,0.98587,0.9624,0.98335,0.81811,0.47562,0.957,0.27622,0.90369,0.002674,0.002674,0.002674
224,9717.54,0.50018,0.92748,0.33203,0.93626,0.98338,0.96208,0.98327,0.88705,0.98545,0.96189,0.98331,0.8189,0.47572,0.95712,0.27581,0.90384,0.002641,0.002641,0.002641
225,9760.1,0.49515,0.9199,0.32643,0.9384,0.98388,0.96126,0.98328,0.88681,0.98491,0.96208,0.98335,0.81809,0.4755,0.95748,0.27542,0.90364,0.002608,0.002608,0.002608
226,9802.61,0.50061,0.92677,0.32898,0.93158,0.98388,0.96113,0.98322,0.88711,0.98491,0.9621,0.98338,0.81852,0.47462,0.957,0.27448,0.90284,0.002575,0.002575,0.002575
227,9845.03,0.49258,0.92097,0.32572,0.93118,0.98388,0.96169,0.98331,0.88766,0.98596,0.96189,0.98356,0.81838,0.47441,0.95632,0.27407,0.90307,0.002542,0.002542,0.002542
228,9886.85,0.48981,0.91784,0.32607,0.93503,0.98386,0.96189,0.98322,0.88776,0.98544,0.96275,0.98421,0.81821,0.47402,0.9559,0.27419,0.90277,0.002509,0.002509,0.002509
229,9929.27,0.49535,0.92084,0.32875,0.93469,0.98388,0.96165,0.98328,0.88721,0.98492,0.96267,0.98418,0.81872,0.47372,0.95601,0.2733,0.90239,0.002476,0.002476,0.002476
230,9971.13,0.48795,0.91919,0.32159,0.93228,0.98303,0.96189,0.9833,0.88755,0.98471,0.9624,0.98419,0.81839,0.47364,0.9555,0.27408,0.90239,0.002443,0.002443,0.002443
231,10013.3,0.48646,0.91306,0.32207,0.93,0.98263,0.96189,0.98316,0.88666,0.98439,0.96141,0.98411,0.8182,0.47393,0.95483,0.27444,0.90249,0.00241,0.00241,0.00241
232,10055.7,0.4877,0.91505,0.3213,0.92586,0.98289,0.96343,0.98346,0.88679,0.9854,0.96034,0.98405,0.81846,0.4741,0.95437,0.27385,0.90262,0.002377,0.002377,0.002377
233,10098.2,0.48599,0.90258,0.32054,0.9327,0.98241,0.96482,0.98347,0.88657,0.98187,0.96291,0.98403,0.81779,0.47365,0.95326,0.27348,0.90256,0.002344,0.002344,0.002344
234,10140.6,0.49438,0.91042,0.32418,0.93387,0.9824,0.96423,0.98353,0.88664,0.98186,0.96269,0.98401,0.81861,0.47399,0.95256,0.2739,0.90308,0.002311,0.002311,0.002311
235,10182.9,0.47779,0.89868,0.31656,0.92662,0.98241,0.96482,0.98363,0.88694,0.98337,0.96189,0.98404,0.8185,0.47361,0.95135,0.27407,0.90288,0.002278,0.002278,0.002278
236,10225,0.48378,0.89091,0.31435,0.92925,0.9809,0.96535,0.98328,0.88765,0.97939,0.96575,0.98408,0.8195,0.47341,0.95059,0.27392,0.90266,0.002245,0.002245,0.002245
237,10267.2,0.48383,0.89975,0.32228,0.9306,0.97991,0.96645,0.98331,0.8873,0.98428,0.96087,0.98415,0.81927,0.47298,0.9498,0.27391,0.90249,0.002212,0.002212,0.002212
238,10309.4,0.47727,0.88945,0.30855,0.92653,0.97938,0.96514,0.98335,0.8872,0.98448,0.96138,0.98413,0.81945,0.47268,0.94878,0.27366,0.90242,0.002179,0.002179,0.002179
239,10350.9,0.47351,0.88336,0.30891,0.92665,0.97938,0.96514,0.9833,0.88703,0.97938,0.96543,0.98403,0.81936,0.47237,0.94827,0.27324,0.90223,0.002146,0.002146,0.002146
240,10392.7,0.47526,0.89802,0.31469,0.92285,0.98013,0.96494,0.98332,0.8875,0.98013,0.96494,0.984,0.81917,0.47215,0.94764,0.27303,0.90217,0.002113,0.002113,0.002113
241,10435.1,0.47654,0.88663,0.31168,0.93128,0.98184,0.96494,0.98336,0.88797,0.98236,0.96545,0.984,0.81998,0.4715,0.94745,0.27238,0.90178,0.00208,0.00208,0.00208
242,10477.2,0.46776,0.87691,0.30904,0.92451,0.98187,0.96494,0.98332,0.88781,0.98239,0.96545,0.98393,0.8199,0.47124,0.94742,0.27194,0.90189,0.002047,0.002047,0.002047
243,10519.6,0.47752,0.88842,0.31187,0.92408,0.9814,0.96493,0.98342,0.88761,0.98121,0.96392,0.98379,0.82003,0.47061,0.94679,0.27231,0.90181,0.002014,0.002014,0.002014
244,10562,0.47559,0.8861,0.31259,0.92782,0.98097,0.96494,0.98356,0.88883,0.98287,0.96183,0.98384,0.82073,0.4706,0.94608,0.27254,0.90191,0.001981,0.001981,0.001981
245,10604.3,0.46927,0.8842,0.30827,0.92084,0.98005,0.96443,0.98358,0.88916,0.9803,0.96443,0.98386,0.8204,0.47014,0.94591,0.27229,0.90185,0.001948,0.001948,0.001948
246,10646.2,0.47385,0.87635,0.31134,0.92753,0.98232,0.96087,0.98354,0.88843,0.98079,0.96443,0.98392,0.82037,0.46997,0.94542,0.27195,0.90186,0.001915,0.001915,0.001915
247,10688.9,0.46178,0.86283,0.30343,0.92104,0.9828,0.9624,0.98351,0.88893,0.98154,0.96392,0.98394,0.82056,0.46905,0.94471,0.27175,0.90158,0.001882,0.001882,0.001882
248,10731.3,0.46737,0.86744,0.30424,0.92287,0.9834,0.96341,0.98348,0.88794,0.9839,0.96263,0.98394,0.8206,0.46818,0.94409,0.27159,0.90125,0.001849,0.001849,0.001849
249,10774.9,0.46222,0.86552,0.30629,0.92048,0.98335,0.96341,0.98335,0.88854,0.9839,0.96292,0.98396,0.82137,0.46764,0.94374,0.27089,0.90108,0.001816,0.001816,0.001816
250,10816.8,0.46649,0.87558,0.30727,0.92202,0.98281,0.96341,0.98329,0.88881,0.98407,0.96291,0.98395,0.82116,0.46701,0.94349,0.27083,0.90096,0.001783,0.001783,0.001783
251,10858.9,0.46263,0.87283,0.30199,0.92513,0.98275,0.96341,0.98324,0.8889,0.98365,0.9624,0.98384,0.82125,0.46666,0.94315,0.27039,0.90081,0.00175,0.00175,0.00175
252,10901.2,0.45946,0.86692,0.30265,0.92214,0.98289,0.96313,0.98315,0.88889,0.98409,0.9624,0.98381,0.82095,0.46612,0.94301,0.27037,0.9007,0.001717,0.001717,0.001717
253,10943,0.45817,0.86158,0.30029,0.91996,0.98289,0.96298,0.98312,0.88951,0.98401,0.9624,0.98378,0.82106,0.46558,0.94248,0.26997,0.90042,0.001684,0.001684,0.001684
254,10985.2,0.46646,0.86372,0.30488,0.92537,0.98343,0.96291,0.98306,0.88867,0.98465,0.9624,0.98381,0.82157,0.46523,0.94226,0.2692,0.90025,0.001651,0.001651,0.001651
255,11027.1,0.45283,0.85992,0.29873,0.92017,0.98307,0.96291,0.98303,0.88774,0.98475,0.9624,0.9838,0.82146,0.46491,0.94182,0.26915,0.90017,0.001618,0.001618,0.001618
256,11069.4,0.45863,0.85154,0.29868,0.9193,0.98341,0.96291,0.98301,0.88796,0.98441,0.96255,0.98379,0.82158,0.46494,0.9416,0.26928,0.90039,0.001585,0.001585,0.001585
257,11112,0.45854,0.86431,0.29896,0.92058,0.98302,0.96392,0.98298,0.88839,0.98503,0.96189,0.98375,0.82191,0.46463,0.94099,0.2691,0.90029,0.001552,0.001552,0.001552
258,11154.4,0.45457,0.86106,0.29757,0.92038,0.9824,0.96422,0.98293,0.88862,0.98373,0.96341,0.98372,0.82253,0.46455,0.94073,0.269,0.90062,0.001519,0.001519,0.001519
259,11196.8,0.4557,0.861,0.30189,0.92337,0.98239,0.96401,0.98291,0.88829,0.9832,0.96392,0.98377,0.82234,0.46427,0.94042,0.26891,0.90063,0.001486,0.001486,0.001486
