epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,2560.14,0.81058,1.42283,0.57675,1.09214,0.95411,0.8872,0.95806,0.74889,0.93164,0.90717,0.95953,0.69889,0.8135,1.35257,0.48748,1.1043,0.008053,0.008053,0.008053
61,2602.33,0.78909,1.40228,0.56008,1.0801,0.94997,0.91565,0.96834,0.76092,0.95297,0.91647,0.96711,0.70523,0.79888,1.32117,0.46694,1.10344,0.00802,0.00802,0.00802
62,2644.66,0.79467,1.41323,0.56957,1.08535,0.93228,0.9314,0.96929,0.76589,0.93726,0.93242,0.96895,0.71384,0.79579,1.29871,0.4556,1.09081,0.007987,0.007987,0.007987
63,2687.23,0.77925,1.38612,0.55739,1.07471,0.93416,0.9228,0.96493,0.76396,0.93943,0.92206,0.96395,0.71115,0.78968,1.3074,0.46452,1.09382,0.007954,0.007954,0.007954
64,2729.85,0.78743,1.39844,0.56853,1.0776,0.94436,0.90904,0.9677,0.76689,0.94504,0.90871,0.9652,0.71249,0.79585,1.31082,0.46793,1.09481,0.007921,0.007921,0.007921
65,2772.27,0.77459,1.38429,0.55399,1.06565,0.9444,0.92429,0.97142,0.7716,0.95095,0.92632,0.97253,0.71614,0.7832,1.31723,0.44838,1.08327,0.007888,0.007888,0.007888
66,2814.59,0.76603,1.36996,0.54792,1.06512,0.94878,0.92235,0.9656,0.77314,0.95427,0.9187,0.96533,0.71558,0.77587,1.27018,0.44748,1.08091,0.007855,0.007855,0.007855
67,2857.07,0.76438,1.36674,0.54961,1.06841,0.93334,0.9178,0.97065,0.77511,0.93181,0.91654,0.96743,0.7165,0.77666,1.30095,0.45068,1.08665,0.007822,0.007822,0.007822
68,2899.22,0.76809,1.36803,0.5538,1.071,0.95388,0.91425,0.96807,0.7774,0.9548,0.91819,0.96873,0.72312,0.7647,1.28252,0.4474,1.07059,0.007789,0.007789,0.007789
69,2942,0.7532,1.35978,0.54562,1.05618,0.94613,0.93704,0.96901,0.78379,0.94907,0.93598,0.96976,0.72927,0.74546,1.27217,0.44178,1.05693,0.007756,0.007756,0.007756
70,2984.65,0.75995,1.34325,0.54272,1.05645,0.93594,0.93545,0.97232,0.78708,0.93898,0.93823,0.97443,0.73006,0.75094,1.26866,0.43993,1.06285,0.007723,0.007723,0.007723
71,3027.11,0.75733,1.34589,0.53435,1.06025,0.96398,0.92478,0.97297,0.78689,0.96451,0.92529,0.97239,0.72828,0.74036,1.25754,0.41586,1.05103,0.00769,0.00769,0.00769
72,3069.61,0.74807,1.33626,0.53526,1.05494,0.94806,0.92752,0.9746,0.79002,0.95061,0.9314,0.97584,0.73608,0.74443,1.25192,0.43078,1.05855,0.007657,0.007657,0.007657
73,3111.87,0.73811,1.33188,0.51951,1.04984,0.94558,0.9271,0.96908,0.78779,0.94869,0.93015,0.97128,0.73074,0.76173,1.28032,0.44154,1.08201,0.007624,0.007624,0.007624
74,3154.35,0.73501,1.32574,0.5266,1.04569,0.95769,0.93154,0.97634,0.79157,0.95925,0.93306,0.97543,0.73353,0.74747,1.23859,0.42135,1.06809,0.007591,0.007591,0.007591
75,3196.95,0.74394,1.331,0.52785,1.05146,0.94652,0.93547,0.97325,0.79572,0.95453,0.93293,0.97436,0.73594,0.7297,1.23584,0.41396,1.05286,0.007558,0.007558,0.007558
76,3239.44,0.74035,1.31001,0.52135,1.04667,0.95646,0.93343,0.97478,0.80105,0.95796,0.93786,0.97488,0.73711,0.71642,1.23168,0.40669,1.03778,0.007525,0.007525,0.007525
77,3282.21,0.74301,1.32234,0.52536,1.04984,0.94898,0.94563,0.97979,0.80055,0.95074,0.94153,0.97515,0.73867,0.72343,1.22903,0.409,1.04422,0.007492,0.007492,0.007492
78,3324.77,0.72915,1.31608,0.51389,1.0442,0.95345,0.93547,0.97638,0.80253,0.95707,0.93902,0.97747,0.74384,0.71295,1.22853,0.40316,1.04236,0.007459,0.007459,0.007459
79,3367,0.73252,1.32433,0.51813,1.04314,0.95959,0.92937,0.97584,0.80047,0.96064,0.9314,0.9767,0.73929,0.71065,1.21901,0.40884,1.0414,0.007426,0.007426,0.007426
80,3409.77,0.71767,1.29569,0.50222,1.04209,0.95049,0.93641,0.97726,0.8015,0.95152,0.93742,0.97689,0.74559,0.72448,1.21713,0.40803,1.04214,0.007393,0.007393,0.007393
81,3452.33,0.71699,1.28054,0.50257,1.03894,0.95577,0.92429,0.97895,0.80587,0.95648,0.92694,0.97999,0.74529,0.70433,1.2173,0.4084,1.03612,0.00736,0.00736,0.00736
82,3494.51,0.72017,1.29783,0.50472,1.03939,0.96453,0.93496,0.97569,0.80722,0.96754,0.94004,0.97815,0.74843,0.69158,1.1818,0.39468,1.02682,0.007327,0.007327,0.007327
83,3536.62,0.72024,1.30131,0.50484,1.04008,0.96251,0.9394,0.97587,0.80906,0.96564,0.94236,0.9787,0.7503,0.6962,1.17913,0.40059,1.0266,0.007294,0.007294,0.007294
